,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
20,10287,Darius Miller,Kentucky,SEC,38,77.2,118.1,17.2,57.1,60.12,5.1,11.2,10.6,17.0,58,68,0.853,91,181,0.503,58,131,0.443,3.6,1.6,21.8,Jr,7-Jun,1.0,3.69128,119.355,3.4,2011,7229,all,83.8,1.15786664,29.0,41.0,62.0,140.0,0.7073,0.4429,3.0,3.0,1.0,46.0,96.9049,91.3889,3.81031,207.217,7.99598,4.74628,3.2497,7.72994,31.0,4.58999,3.13995,1.3421,3.2105,4.5526,1.7368,0.8421,1.1316,10.8947,Wing F,6.70475
21,11025,Solomon Hill,Arizona,P10,38,62.1,110.6,18.4,52.6,57.93,8.7,14.3,13.2,21.8,78,100,0.78,87,166,0.524,17,48,0.354,0.7,2.0,46.7,So,6-Jun,44.0,2.38062,112.527,3.6,2011,11698,all,91.8,1.03123139,57.0,83.0,30.0,83.0,0.6867,0.3614,6.0,10.0,0.6,23.0,99.5799,94.5551,2.79222,173.293,6.63775,3.96832,2.66943,4.24248,25.1842,2.45928,1.78321,1.7105,3.0,4.7105,1.7368,0.8421,0.1842,7.9737,Wing F,2.9998
22,11262,Derrick Williams,Arizona,P10,38,74.1,123.1,28.7,65.0,68.97,11.8,21.9,8.7,18.2,247,331,0.746,184,306,0.601,42,74,0.568,2.3,1.9,87.1,So,8-Jun,23.0,5.94204,142.708,3.7,2011,12660,all,81.4,0.43000458,135.0,188.0,49.0,118.0,0.7181,0.4153,56.0,60.0,0.9333,2.0,96.0426,91.1963,3.67449,238.464,9.3455,7.30197,2.04352,11.2881,30.0263,9.33852,1.9496,2.7632,5.5,8.2632,1.1316,0.9737,0.6842,19.5,Wing F,3.87575
23,12129,Jae Crowder,Marquette,BE,37,68.8,121.0,19.5,54.9,56.44,9.5,18.7,11.4,8.7,77,125,0.616,116,209,0.555,42,117,0.359,3.3,2.8,38.3,Jr,6-Jun,32.0,3.88377,125.624,3.3,2011,15568,all,,1.93339909,88.0,133.0,28.0,75.0,0.6617,0.3733,4.0,4.0,1.0,34.0,96.4249,90.7723,3.45028,222.571,10.056,6.51865,3.53735,8.85442,27.5946,6.27204,2.58238,2.2432,4.5405,6.7838,1.5676,1.2973,0.8649,11.7568,Wing F,6.6533
24,12523,Anthony Brown,Stanford,P10,30,57.7,107.2,18.7,51.4,53.9,5.1,11.3,7.0,14.4,39,55,0.709,48,97,0.495,42,119,0.353,1.1,1.4,25.5,Fr,6-Jun,3.0,1.98898,108.976,2.2,2011,16684,all,87.4,0.71875883,21.0,30.0,27.0,67.0,0.7,0.403,3.0,3.0,1.0,34.0,100.61,97.3499,2.44615,119.023,2.9017,2.55293,0.348772,3.21527,23.9333,2.72518,0.49009,1.0333,2.2,3.2333,0.7667,0.5333,0.2333,8.7,Wing F,10.0129
25,13321,Terrence Ross,Washington,P10,34,42.1,117.9,19.4,53.9,55.56,5.3,12.3,9.6,11.6,25,33,0.758,58,105,0.552,44,125,0.352,2.0,1.8,14.3,Fr,6-Jun,31.0,2.2555,122.469,4.7,2011,18838,all,93.8,1.37498228,33.0,45.0,25.0,60.0,0.7333,0.4167,13.0,14.0,0.9286,8.0,98.3958,93.7937,1.99062,110.908,5.56967,4.62625,0.943416,5.62533,17.4412,4.15216,1.47316,0.8529,1.9706,2.8235,0.9706,0.5588,0.3529,8.0294,Wing F,11.686
26,13345,Harrison Barnes,North Carolina,ACC,37,73.2,106.8,24.7,49.0,52.17,7.2,12.8,9.6,14.6,93,124,0.75,143,302,0.474,67,195,0.344,1.4,1.4,24.9,Fr,8-Jun,40.0,3.48099,119.189,2.6,2011,18910,all,100.0,0.73611183,50.0,69.0,93.0,233.0,0.7246,0.3991,19.0,19.0,1.0,7.0,96.5172,89.8594,3.76606,206.999,6.45127,4.443,2.00827,6.54853,29.3784,4.86756,1.68096,2.027,3.8108,5.8378,1.4324,0.7297,0.4324,15.6757,Wing F,9.78697
27,14175,Darius Miller,Kentucky,SEC,40,65.2,117.9,18.6,56.6,59.29,4.3,7.3,14.3,17.8,55,69,0.797,87,153,0.569,56,149,0.376,1.2,1.9,22.8,Sr,8-Jun,1.0,3.36832,121.576,3.3,2012,7229,all,83.8,1.41379302,36.0,49.0,51.0,104.0,0.7347,0.4904,9.0,10.0,0.9,46.0,96.5786,91.8848,3.11829,159.011,7.40894,6.30998,1.09896,6.83073,26.075,4.49389,2.33683,0.9,1.85,2.75,2.05,0.825,0.325,9.925,Wing F,8.52338
28,14525,Glen Rice,Georgia Tech,ACC,21,50.4,103.9,25.7,52.5,53.86,8.0,18.8,19.1,18.8,40,66,0.606,72,133,0.541,30,90,0.333,3.3,2.8,29.6,Jr,5-Jun,41.0,3.31843,116.327,3.2,2012,10728,all,82.0,1.0,38.0,49.0,34.0,84.0,0.7755,0.4048,11.0,14.0,0.7857,35.0,94.06,91.8428,3.58066,130.363,6.43691,3.5179,2.919,7.56977,29.9048,5.18478,2.38499,1.9524,4.7619,6.7143,2.2857,1.3333,0.8571,13.0476,Wing F,9.04694
29,14663,Solomon Hill,Arizona,P12,35,80.4,110.6,22.4,56.1,60.09,8.3,19.1,18.6,20.7,113,156,0.724,114,207,0.551,37,95,0.389,1.6,1.9,51.7,Jr,6-Jun,44.0,3.62552,116.826,3.2,2012,11698,all,91.8,1.05815799,83.0,114.0,31.0,93.0,0.7281,0.3333,12.0,15.0,0.8,23.0,92.765,90.1364,4.04239,228.927,6.42309,3.41547,3.00762,6.22165,32.4,3.84051,2.38114,2.1714,5.5714,7.7429,2.6,1.0286,0.5143,12.9143,Wing F,5.14117
