,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
44,33347,Alec Peters,Valparaiso,Horz,35,82.0,127.1,22.9,60.2,64.72,8.7,19.5,8.3,13.6,138,162,0.852,123,223,0.552,89,203,0.438,1.0,1.3,38.0,Jr,9-Jun,25.0,5.01572,131.034,2.6,2016,29744,all,50.0,0.70966467,91.0,136.0,32.0,86.0,0.6691,0.3721,4.0,4.0,1.0,54.0,92.9131,91.558,4.25593,223.547,6.97346,5.40851,1.56495,9.43012,33.0286,7.81761,1.61252,2.5714,6.0571,8.6286,1.2571,0.7143,0.3143,18.6,Stretch 4,10.1884
45,34001,Keita Bates-Diop,Ohio St.,B10,33,73.2,109.4,18.7,51.1,54.91,5.2,16.5,7.2,13.5,70,89,0.787,105,200,0.525,36,111,0.324,4.3,1.4,28.6,So,7-Jun,33.0,2.63166,111.296,2.3,2016,33637,all,94.4,0.80001462,66.0,92.0,39.0,108.0,0.7174,0.3611,14.0,15.0,0.9333,48.0,98.6429,94.448,3.74317,196.853,4.70205,1.66781,3.03424,4.76181,31.5152,2.64342,2.11839,1.4545,4.9091,6.3636,1.0909,0.7273,1.2424,11.7576,Stretch 4,6.26052
46,34304,Ben Bentil,Providence,BE,35,84.7,112.2,28.1,51.0,56.7,8.4,16.7,8.0,11.4,194,248,0.782,194,375,0.517,52,158,0.329,3.1,1.4,46.5,So,9-Jun,0.0,5.00019,129.507,3.2,2016,34801,all,81.2,0.59703286,124.0,192.0,71.0,187.0,0.6458,0.3797,29.0,34.0,0.8529,51.0,98.8119,93.7659,4.13551,234.276,4.8751,3.51748,1.35762,7.37051,34.2286,5.98994,1.38058,2.6857,4.9714,7.6571,1.1429,0.8571,1.0286,21.0857,Stretch 4,7.5635
47,34524,Daniel Hamilton,Connecticut,Amer,36,79.0,102.5,25.6,44.4,49.18,3.5,26.8,29.0,17.4,86,100,0.86,112,269,0.416,47,142,0.331,1.5,2.0,24.3,So,7-Jun,5.0,2.90128,113.426,2.3,2016,35659,all,96.8,2.0,45.0,76.0,67.0,194.0,0.5921,0.3454,5.0,5.0,1.0,56.0,89.7038,86.8527,4.63416,257.118,6.43065,2.12579,4.30486,6.67441,32.0278,3.48992,3.18449,0.9167,8.0,8.9167,4.7222,1.0556,0.4167,12.5278,Stretch 4,7.3703
48,35446,Caleb Swanigan,Purdue,B10,34,61.8,96.1,23.9,49.8,53.27,7.5,27.2,13.2,25.4,67,94,0.713,109,210,0.519,21,72,0.292,0.9,0.8,33.3,Fr,9-Jun,50.0,1.52775,104.254,3.4,2016,39112,all,96.4,0.67776059,64.0,82.0,45.0,128.0,0.7805,0.3516,8.0,9.0,0.8889,26.0,92.5825,88.3128,3.59004,184.846,2.30669,-0.344906,2.65159,1.55905,25.7353,-0.0797893,1.63884,1.5882,6.7059,8.2941,1.7941,0.3529,0.2353,10.2353,Stretch 4,4.84505
49,35782,Brandon Ingram,Duke,ACC,36,85.9,112.1,24.6,52.5,55.25,6.1,15.4,11.3,13.7,116,170,0.682,134,289,0.464,80,195,0.41,3.6,1.9,35.1,Fr,9-Jun,14.0,4.44841,124.254,2.4,2016,40152,all,99.6,0.98610002,69.0,117.0,65.0,172.0,0.5897,0.3779,17.0,17.0,1.0,2.0,103.403,95.9335,3.93885,237.974,6.30806,4.07465,2.23341,6.79962,34.6111,5.53645,1.26317,1.8611,4.9167,6.7778,1.9722,1.1111,1.3611,17.3333,Stretch 4,9.11171
50,35868,Tyler Lydon,Syracuse,ACC,37,75.1,118.0,16.2,57.2,60.65,6.6,16.4,7.6,15.8,72,93,0.774,78,144,0.542,49,121,0.405,7.1,2.3,35.1,Fr,8-Jun,20.0,3.12394,116.947,3.6,2016,40441,all,85.8,0.87231365,57.0,79.0,21.0,64.0,0.7215,0.3281,21.0,24.0,0.875,24.0,95.7614,89.8333,4.07556,229.773,8.53756,2.63321,5.90435,6.78692,30.3243,2.97972,3.8072,1.7838,4.5135,6.2973,1.1081,1.1351,1.8378,10.1351,Stretch 4,6.60122
51,35887,Dylan Windler,Belmont,OVC,31,46.0,109.4,13.7,54.1,57.19,8.6,18.6,8.0,21.0,30,44,0.682,38,53,0.717,10,45,0.222,3.0,1.8,44.9,Fr,7-Jun,3.0,0.772866,99.056,4.7,2016,40475,all,,0.96672525,34.0,43.0,4.0,10.0,0.7907,0.4,3.0,3.0,1.0,26.0,104.386,105.481,1.49969,124.799,2.89862,1.21978,1.67884,0.912847,18.4839,-0.0535539,0.966401,1.2903,3.1935,4.4839,0.9355,0.6129,0.5484,4.3871,Stretch 4,4.30464
52,37421,George King,Colorado,P12,33,69.5,106.3,19.9,54.4,56.06,8.0,19.4,4.9,17.9,50,76,0.658,89,172,0.517,47,121,0.388,0.8,0.9,25.9,Jr,6-Jun,24.0,2.15887,109.322,3.0,2017,29633,all,,0.43859232,66.0,111.0,24.0,60.0,0.5946,0.4,15.0,15.0,1.0,59.0,104.696,101.256,2.66897,166.512,0.455594,1.42926,-0.973668,0.793962,27.7353,1.88318,-1.08922,1.9706,4.7941,6.7647,0.7353,0.4706,0.2059,11.0588,Stretch 4,7.55103
53,37440,Alec Peters,Valparaiso,Horz,28,76.3,117.8,29.5,52.7,59.63,8.0,23.2,15.0,13.5,167,188,0.888,149,290,0.514,55,149,0.369,1.0,1.2,42.8,Sr,9-Jun,25.0,5.31891,130.94,2.6,2017,29744,all,50.0,0.90140097,79.0,119.0,70.0,171.0,0.6639,0.4094,7.0,9.0,0.7778,54.0,96.3548,97.4582,3.8043,203.71,4.93177,4.49912,0.432646,7.68101,35.1379,7.27159,0.409418,2.5517,7.5517,10.1034,2.2069,0.7931,0.3793,22.9655,Stretch 4,8.71721
54,38257,Kevin Hervey,UT Arlington,SB,33,68.4,111.8,27.9,52.4,56.2,5.8,27.8,16.0,13.7,113,150,0.753,138,248,0.556,60,187,0.321,1.9,2.3,34.5,Jr,7-Jun,25.0,3.62493,124.002,2.7,2017,35331,all,,1.12122821,70.0,100.0,67.0,146.0,0.7,0.4589,7.0,9.0,0.7778,57.0,92.3494,93.1723,3.49711,233.933,5.91867,3.64355,2.27512,7.76359,27.8,6.06154,1.70205,1.4286,7.1143,8.5429,2.1143,1.2,0.4,17.0571,Stretch 4,11.201
55,38483,D.J. Wilson,Michigan,B10,38,75.2,122.3,18.1,60.5,62.82,6.7,16.3,8.5,12.7,50,60,0.833,123,195,0.631,41,110,0.373,5.2,1.0,19.7,So,10-Jun,5.0,4.03635,125.581,2.5,2017,36619,all,75.6,1.19044604,72.0,87.0,51.0,108.0,0.8276,0.4722,38.0,38.0,1.0,17.0,102.055,96.2275,3.41578,202.916,8.40991,4.70463,3.70527,7.04259,30.3947,4.98952,2.05308,1.5,3.8421,5.3421,1.3158,0.5,1.5,11.0263,Stretch 4,6.00318
56,39339,Tyler Lydon,Syracuse,ACC,34,89.6,118.4,18.0,54.8,59.72,7.7,19.2,10.8,15.7,97,116,0.836,102,195,0.523,49,125,0.392,4.7,1.7,36.3,So,9-Jun,20.0,4.19162,120.652,2.7,2017,40441,all,85.8,1.18642312,69.0,99.0,33.0,96.0,0.697,0.3438,25.0,28.0,0.8929,24.0,101.689,96.6872,4.00861,244.374,7.57671,4.26047,3.31624,5.96957,36.0882,4.3122,1.65737,2.3235,6.3235,8.6471,2.0588,1.0294,1.4412,13.1765,Stretch 4,5.97189
57,39355,Dylan Windler,Belmont,OVC,29,76.5,125.6,14.0,63.8,65.45,6.3,18.1,9.4,14.0,42,58,0.724,60,89,0.674,37,92,0.402,3.2,1.7,32.0,So,7-Jun,3.0,2.955,114.77,3.5,2017,40475,all,,1.60000002,54.0,80.0,6.0,9.0,0.675,0.6667,20.0,21.0,0.9524,26.0,98.4328,99.0071,3.17683,184.537,6.30884,2.93534,3.3735,4.92345,30.1333,2.59661,2.32684,1.5667,4.7333,6.3,1.6,0.9,0.9667,9.1667,Stretch 4,6.00094
58,40371,Miye Oni,Yale,Ivy,28,78.8,106.5,21.2,54.1,57.3,3.4,18.9,16.3,20.2,58,74,0.784,61,128,0.477,60,151,0.397,3.8,1.2,26.5,Fr,6-Jun,24.0,2.25729,107.56,3.8,2017,44509,all,,1.19693319,30.0,51.0,31.0,77.0,0.5882,0.4026,11.0,13.0,0.8462,58.0,101.628,102.395,2.90426,173.846,2.18918,1.12869,1.06049,2.09447,31.2414,1.58985,0.504622,0.8966,5.4483,6.3448,2.7241,0.7241,1.1034,12.8621,Stretch 4,9.97341
59,40427,Miles Bridges,Michigan St.,B10,28,63.7,106.6,25.5,56.3,58.01,5.7,23.0,14.5,16.9,63,92,0.685,121,220,0.55,56,144,0.389,4.9,1.2,25.3,Fr,7-Jun,22.0,3.83226,121.484,2.3,2017,44723,all,97.8,0.8787917,87.0,125.0,34.0,94.0,0.696,0.3617,38.0,41.0,0.9268,12.0,95.9681,89.0446,4.42432,197.051,8.43413,3.64606,4.78807,9.50032,31.9643,6.17448,3.32584,1.4643,6.8214,8.2857,2.0714,0.6786,1.5357,16.8929,Stretch 4,9.40134
60,40504,Lauri Markkanen,Arizona,P12,37,77.0,130.1,21.5,58.4,63.45,10.0,17.5,5.6,9.8,137,164,0.835,116,213,0.545,69,163,0.423,1.8,0.8,43.6,Fr,Jul-00,10.0,5.46917,138.089,2.6,2017,44973,all,93.0,0.8000185,65.0,100.0,51.0,113.0,0.65,0.4513,20.0,24.0,0.8333,7.0,99.0583,94.657,3.66462,203.764,7.77584,6.9491,0.826736,8.5871,30.8108,7.74147,0.84563,2.3784,4.8108,7.1892,0.8649,0.4054,0.5135,15.5676,Stretch 4,8.55561
61,41131,Justin Jackson,Maryland,B10,32,70.0,105.7,19.6,52.9,55.97,7.3,16.4,6.3,17.5,66,94,0.702,70,158,0.443,45,102,0.441,3.0,1.8,36.2,Fr,7-Jun,21.0,2.28961,110.486,3.2,2017,47108,all,83.8,0.57406504,49.0,78.0,21.0,79.0,0.6282,0.2658,2.0,3.0,0.6667,43.0,99.1523,94.8781,3.31066,177.504,4.20945,2.06726,2.14219,3.9805,27.8485,2.62768,1.35282,1.7576,4.2727,6.0303,0.9394,0.8788,0.7879,10.5152,Stretch 4,6.62639
62,41497,Rui Hachimura,Gonzaga,WCC,28,8.2,108.1,26.6,56.6,56.68,11.6,19.3,3.0,13.2,13,24,0.542,24,39,0.615,4,14,0.286,3.0,2.6,45.3,Fr,8-Jun,21.0,0.477024,117.005,5.0,2017,48365,all,70.6,0.24991251,15.0,19.0,9.0,20.0,0.7895,0.45,5.0,5.0,1.0,9.0,82.6044,82.6882,0.733582,31.6286,2.62255,1.06787,1.55469,4.02376,4.5714,1.39117,2.63259,0.4286,0.9286,1.3571,0.0714,0.2143,0.1429,2.6071,Stretch 4,6.12298
63,41517,Jonathan Isaac,Florida St.,ACC,32,59.9,118.8,20.0,56.8,61.37,7.7,25.0,7.5,15.7,92,118,0.78,99,167,0.593,31,89,0.348,6.2,2.4,46.1,Fr,10-Jun,1.0,3.40819,124.439,3.3,2017,48431,all,98.6,0.77080003,73.0,107.0,26.0,60.0,0.6822,0.4333,34.0,39.0,0.8718,6.0,92.6767,85.7333,3.92563,213.687,8.94668,3.5937,5.35299,9.16264,26.1875,5.44522,3.71742,1.75,6.0938,7.8438,1.1562,1.1562,1.5312,11.9688,Stretch 4,5.82381
64,41961,George King,Colorado,P12,32,70.5,107.3,22.5,54.2,57.45,7.2,23.2,8.2,17.9,68,87,0.782,80,162,0.494,62,157,0.395,2.6,1.1,27.3,Sr,6-Jun,24.0,2.47497,112.74,3.4,2018,29633,all,,0.54689997,48.0,93.0,32.0,69.0,0.5161,0.4638,5.0,5.0,1.0,59.0,101.277,96.0516,3.26805,188.238,3.25266,1.54912,1.70354,4.14419,28.5312,3.12693,1.01726,1.75,6.0625,7.8125,1.0938,0.5312,0.6562,12.9375,Stretch 4,9.86137
65,42338,Kevin Hervey,UT Arlington,SB,33,80.3,107.7,29.5,51.7,55.27,8.0,20.1,15.2,15.5,113,140,0.807,166,318,0.522,77,227,0.339,2.2,2.1,25.7,Sr,7-Jun,25.0,3.62923,120.009,2.3,2018,35331,all,,0.81109525,103.0,156.0,59.0,152.0,0.6603,0.3882,18.0,20.0,0.9,57.0,97.5429,97.9921,3.50603,240.549,3.74738,2.84741,0.89998,5.67813,32.2424,5.26849,0.409649,2.3333,6.2121,8.5455,2.2121,1.2424,0.6061,20.4848,Stretch 4,11.5304
66,43135,Moritz Wagner,Michigan,B10,38,65.5,114.8,24.6,60.3,61.76,6.5,25.0,6.7,13.1,74,106,0.698,150,245,0.612,62,158,0.392,2.0,2.2,26.3,Jr,11-Jun,13.0,3.82106,127.389,4.5,2018,40399,all,76.4,0.58931681,126.0,174.0,24.0,72.0,0.7241,0.3333,23.0,23.0,1.0,25.0,92.2554,85.8762,4.16841,226.261,7.17181,3.66294,3.50887,8.319,27.641,5.04275,3.27625,1.4615,5.6667,7.1282,0.8462,0.9744,0.5128,14.6154,Stretch 4,9.1366
67,43148,Jarrell Brantley,College of Charleston,CAA,24,59.5,109.7,27.9,54.9,58.95,6.9,19.4,11.8,16.7,78,95,0.821,123,228,0.539,30,78,0.385,2.6,1.9,31.0,Jr,7-Jun,5.0,3.13677,115.988,3.7,2018,40460,all,,0.66668,88.0,135.0,26.0,80.0,0.6519,0.325,3.0,3.0,1.0,50.0,100.362,99.5403,3.28705,153.272,1.74434,1.06561,0.678728,2.31252,32.3333,2.28576,0.0267559,1.7917,5.2917,7.0833,1.6667,1.0417,0.75,17.25,Stretch 4,6.05024
68,43152,Dylan Windler,Belmont,OVC,33,88.5,121.7,22.6,65.3,66.83,6.3,24.0,15.2,17.3,94,131,0.718,135,203,0.665,69,162,0.426,2.8,1.7,35.9,Jr,7-Jun,3.0,4.59949,124.898,2.9,2018,40475,all,,1.15387541,113.0,164.0,13.0,30.0,0.689,0.4333,24.0,25.0,0.96,26.0,96.3994,97.5961,3.91194,259.613,7.59174,4.33231,3.25944,7.48977,35.3939,5.31042,2.17935,1.7273,7.5758,9.303,2.7273,1.0303,0.9394,17.303,Stretch 4,8.12864
69,44448,Vincent Edwards,Purdue,B10,35,74.5,116.6,24.1,54.4,58.74,8.4,18.6,17.1,15.6,100,120,0.833,129,250,0.516,51,128,0.398,2.0,1.0,31.7,Sr,8-Jun,12.0,4.57653,129.334,2.2,2018,47002,all,76.0,1.42250814,89.0,135.0,40.0,115.0,0.6593,0.3478,10.0,11.0,0.9091,52.0,97.0164,92.9819,3.98433,206.317,7.55466,5.49623,2.05843,7.08671,31.6,5.73318,1.35353,2.0286,5.3714,7.4,2.8857,0.5143,0.6,14.6,Stretch 4,6.78571
70,44469,Justin Jackson,Maryland,B10,11,25.9,91.3,24.2,41.6,47.05,11.1,21.1,12.6,24.5,24,29,0.828,27,61,0.443,10,40,0.25,3.0,1.7,28.7,So,7-Jun,21.0,1.0788,98.1559,1.9,2018,47108,all,83.8,0.65625108,19.0,37.0,8.0,22.0,0.5135,0.3636,2.0,2.0,1.0,43.0,98.0835,95.4662,3.50547,62.9205,2.02508,-0.456914,2.482,1.1467,29.3636,0.31462,0.83208,2.4545,5.6364,8.0909,1.9091,0.8182,0.8182,9.8182,Stretch 4,7.5725
71,46170,Chuma Okeke,Auburn,SEC,34,54.0,119.3,16.4,54.2,56.14,10.1,19.4,9.6,12.2,37,55,0.673,58,114,0.509,34,87,0.391,3.9,1.7,27.4,Fr,8-Jun,4.0,2.27019,117.753,3.6,2018,51602,all,90.8,1.4073794,50.0,82.0,8.0,33.0,0.6098,0.2424,12.0,15.0,0.8,16.0,98.5646,94.6619,2.60586,156.007,6.79129,3.50227,3.28902,5.69433,21.5882,3.66194,2.03239,2.0294,3.7647,5.7941,1.1176,0.6765,0.7353,7.5,Stretch 4,6.44873
72,47111,Jarrell Brantley,College of Charleston,CAA,32,84.4,111.6,29.9,54.8,58.67,6.6,23.8,15.4,15.4,122,156,0.782,194,337,0.576,35,113,0.31,3.0,2.4,34.7,Sr,7-Jun,5.0,3.9039,120.776,3.2,2019,40460,all,,0.94114454,130.0,187.0,61.0,146.0,0.6952,0.4178,23.0,25.0,0.92,50.0,98.3259,97.3641,3.76057,233.284,4.21385,2.13912,2.07473,5.07073,33.9394,3.93201,1.13872,1.7273,6.6667,8.3939,2.4242,1.3939,0.8788,19.3939,Stretch 4,6.29159
73,47116,Dylan Windler,Belmont,OVC,32,83.7,126.6,24.7,64.9,68.03,6.8,27.2,13.4,13.6,115,135,0.852,142,215,0.66,97,228,0.425,1.7,2.4,30.5,Sr,8-Jun,3.0,5.25538,132.684,2.5,2019,40475,all,,1.21741839,113.0,152.0,24.0,57.0,0.7434,0.4211,28.0,28.0,1.0,26.0,94.7661,95.1894,3.9822,266.556,8.87444,6.81153,2.06292,10.4638,33.1818,8.79956,1.66421,1.9394,8.8788,10.8182,2.5455,1.4242,0.5758,21.2727,Stretch 4,11.3957
74,47625,Isaiah Roby,Nebraska,B10,35,77.8,102.9,21.9,49.7,53.19,6.6,17.8,12.5,17.3,90,133,0.677,120,242,0.496,28,84,0.333,6.4,2.4,40.8,Jr,8-Jun,15.0,2.757,112.991,4.1,2019,44213,all,73.6,0.97144997,99.0,163.0,21.0,79.0,0.6074,0.2658,28.0,33.0,0.8485,45.0,96.0961,91.0837,4.14359,238.984,6.17823,1.44872,4.72951,5.41203,31.2286,2.16458,3.24746,1.8857,5.0286,6.9143,1.9429,1.2571,1.8857,11.8286,Stretch 4,4.55766
75,49261,Chuma Okeke,Auburn,SEC,37,69.0,119.1,20.9,57.7,59.8,11.0,16.6,12.6,16.6,65,90,0.722,113,197,0.574,54,139,0.388,5.5,3.7,26.8,So,8-Jun,5.0,4.058,127.534,2.6,2019,51602,all,90.8,1.1231219,93.0,133.0,20.0,64.0,0.6992,0.3125,24.0,26.0,0.9231,16.0,95.517,89.9962,3.99589,242.856,12.5748,6.77449,5.80027,10.2388,29.0789,6.70466,3.53418,2.7895,4.0526,6.8421,1.9211,1.8158,1.2105,12.0,Stretch 4,7.40441
76,49758,Trey Murphy III,Rice,CUSA,30,51.8,121.4,16.5,62.9,64.49,3.1,10.8,7.3,11.7,37,51,0.725,20,38,0.526,63,144,0.438,2.5,1.1,28.0,Fr,7-Jun,2.0,2.08206,116.442,2.7,2019,65675,all,,1.0,9.0,10.0,11.0,28.0,0.9,0.3929,4.0,4.0,1.0,17.0,108.857,111.964,1.25674,108.842,1.4359,3.09952,-1.66362,3.57615,20.6562,4.43221,-0.856064,0.5625,2.0,2.5625,0.6875,0.4688,0.5,8.4062,Stretch 4,12.6598
77,49874,Dalano Banton,Western Kentucky,CUSA,31,34.0,83.7,19.6,44.3,46.59,4.0,17.7,25.9,32.8,19,33,0.576,31,60,0.517,8,37,0.216,3.9,1.7,34.0,Fr,8-Jun,20.0,-0.152598,84.5164,2.3,2019,65803,all,81.8,1.25002987,24.0,31.0,7.0,29.0,0.7742,0.2414,5.0,5.0,1.0,46.0,98.2075,98.2309,1.61978,94.0674,-1.13511,-3.27643,2.14132,-0.343169,15.129,-1.36837,1.0252,0.5161,2.4516,2.9677,2.0968,0.4516,0.5161,3.3871,Stretch 4,4.56324
78,50199,Aaron Nesmith,Vanderbilt,SEC,32,72.2,104.4,19.8,49.3,53.65,4.2,17.3,10.8,16.0,66,80,0.825,55,116,0.474,59,175,0.337,2.1,1.4,27.5,Fr,6-Jun,24.0,2.13344,108.742,4.2,2019,66174,all,87.4,0.88229395,42.0,70.0,13.0,46.0,0.6,0.2826,11.0,11.0,1.0,14.0,103.661,98.6876,3.08441,175.414,2.17846,0.993082,1.18537,2.91436,29.0,1.56443,1.34993,1.0625,4.4688,5.5312,1.4062,0.7188,0.5625,11.0312,Stretch 4,10.8853
79,50398,Kessler Edwards,Pepperdine,WCC,33,73.2,104.7,17.1,54.2,56.21,5.1,17.4,5.9,16.0,44,62,0.71,70,133,0.526,49,132,0.371,3.9,2.2,23.4,Fr,8-Jun,15.0,1.39657,101.212,3.2,2019,66410,all,43.2,0.68749114,49.0,74.0,21.0,59.0,0.6622,0.3559,10.0,13.0,0.7692,44.0,102.654,102.417,2.74589,198.66,2.29035,0.570208,1.72014,1.73199,29.5,1.13418,0.597805,1.2647,4.3824,5.6471,0.9706,1.1471,1.0,9.9706,Stretch 4,7.68271
80,52541,Sandro Mamukelashvili,Seton Hall,BE,20,43.7,116.4,20.2,60.5,61.32,8.7,15.5,10.9,14.9,25,38,0.658,72,123,0.585,23,53,0.434,2.3,1.1,21.6,Jr,11-Jun,23.0,3.34275,122.109,3.7,2020,50557,all,60.4,0.96428575,54.0,87.0,18.0,36.0,0.6207,0.5,19.0,21.0,0.9048,54.0,97.4702,91.7695,3.23395,97.2938,6.38018,4.67218,1.708,5.98108,26.2,4.76746,1.21362,2.0,3.9,5.9,1.35,0.5,0.6,11.9,Stretch 4,5.67139
81,53842,Kessler Edwards,Pepperdine,WCC,32,81.3,118.9,18.8,57.4,60.66,8.5,17.9,8.1,12.4,86,114,0.754,99,184,0.538,53,127,0.417,6.1,1.6,36.7,So,8-Jun,15.0,3.82129,119.203,2.9,2020,66410,all,43.2,0.97730905,76.0,125.0,23.0,59.0,0.608,0.3898,21.0,24.0,0.875,44.0,102.624,100.233,3.05911,224.113,6.23135,3.72955,2.5018,5.6861,33.1562,4.66858,1.01752,2.5,5.0,7.5,1.3438,0.9688,1.875,13.8438,Stretch 4,6.70128
82,55536,Jaden McDaniels,Washington,P12,31,74.6,91.9,25.2,46.9,51.52,4.4,15.7,14.4,23.4,87,114,0.763,93,209,0.445,43,127,0.339,4.4,1.4,33.9,Fr,9-Jun,4.0,1.89095,103.043,4.3,2020,71487,all,98.6,0.6399963,38.0,68.0,55.0,141.0,0.5588,0.3901,16.0,20.0,0.8,28.0,94.5189,91.5955,3.81835,190.779,2.19213,-0.561201,2.75333,1.45765,31.0323,-0.25085,1.7085,1.0968,4.6774,5.7742,2.0645,0.7742,1.2581,12.9677,Stretch 4,7.48782
83,55828,Jeremiah Robinson-Earl,Villanova,BE,31,81.3,105.7,19.8,49.6,55.24,9.1,23.2,11.2,20.2,79,97,0.814,92,185,0.497,21,64,0.328,1.7,2.0,39.0,Fr,9-Jun,24.0,2.91515,111.179,2.8,2020,71861,all,97.0,0.88237975,75.0,121.0,17.0,64.0,0.6198,0.2656,16.0,18.0,0.8889,32.0,93.9931,88.4744,4.38508,219.013,5.58448,1.60406,3.98042,4.3703,32.6452,1.81325,2.55705,2.5484,6.8065,9.3548,1.9355,1.129,0.5484,10.5161,Stretch 4,3.75558
84,57276,Dalano Banton,Nebraska,B10,26,68.4,92.6,22.8,44.6,48.63,3.7,18.4,27.5,21.9,56,84,0.667,66,133,0.496,19,79,0.241,3.6,1.9,39.6,So,9-Jun,45.0,1.5723,101.812,3.1,2021,65803,all,81.8,1.56715703,44.0,73.0,22.0,60.0,0.6027,0.3667,3.0,5.0,0.6,46.0,100.274,92.6329,3.28808,153.221,4.53524,0.503364,4.03187,3.9687,27.2593,1.32237,2.64633,1.0,4.8889,5.8889,3.8889,0.963,0.9259,9.5556,Stretch 4,6.0565
85,57661,Kessler Edwards,Pepperdine,WCC,25,83.6,111.2,22.2,55.2,60.1,4.2,18.5,7.2,13.5,86,97,0.887,105,195,0.538,44,115,0.383,3.7,1.4,31.3,Jr,8-Jun,15.0,3.8231,118.192,2.6,2021,66410,all,43.2,0.67346265,49.0,74.0,56.0,121.0,0.6622,0.4628,11.0,11.0,1.0,44.0,100.998,97.2831,3.47908,172.384,4.43339,2.77887,1.65452,5.27019,33.9259,4.381,0.889188,1.2222,5.5926,6.8148,1.2222,0.963,1.2222,17.2222,Stretch 4,7.52283
86,59286,Jeremiah Robinson-Earl,Villanova,BE,25,85.8,114.1,24.1,53.4,55.84,8.6,21.2,13.5,11.8,60,84,0.714,132,230,0.574,23,82,0.28,2.3,1.7,26.9,So,9-Jun,24.0,4.96327,126.946,2.6,2021,71861,all,97.0,1.37500001,88.0,121.0,44.0,108.0,0.7273,0.4074,23.0,25.0,0.92,32.0,98.2071,92.6552,4.11922,173.0,7.18734,4.4496,2.73775,6.74995,34.48,5.20857,1.54138,2.48,6.0,8.48,2.2,0.96,0.64,15.72,Stretch 4,5.81551
87,60358,JT Thor,Auburn,SEC,27,57.6,105.7,19.7,49.7,54.67,7.7,15.3,7.1,18.5,63,85,0.741,62,117,0.53,22,74,0.297,5.8,1.9,44.5,Fr,10-Jun,10.0,2.10782,111.614,3.5,2021,73213,all,90.2,0.54763432,44.0,67.0,18.0,50.0,0.6567,0.36,20.0,24.0,0.8333,37.0,100.674,95.3732,2.54962,135.266,3.73433,1.36739,2.36693,3.69622,23.2593,2.03556,1.66066,1.6296,3.4074,5.037,0.8519,0.8148,1.3704,9.3704,Stretch 4,6.4162
