,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
10,5429,Ekpe Udoh,Baylor,B12,35,88.0,110.5,23.0,49.1,52.99,12.8,17.6,14.7,17.9,110,159,0.692,178,358,0.497,7,26,0.269,11.0,1.4,41.4,Jr,10-Jun,13.0,4.3974,120.501,2.8,2010,2610,all,47.4,1.11631598,78.0,109.0,100.0,249.0,0.7156,0.4016,30.0,32.0,0.9375,6.0,93.4571,88.0061,4.70314,273.986,11.5652,4.36662,7.19855,8.83903,35.4571,4.87541,3.96362,3.6,6.1143,9.7143,2.7429,0.8286,3.7429,13.9143,C,1.24524
11,5473,Keith Benson,Oakland,Sum,33,79.5,118.0,24.2,52.7,58.59,10.7,26.3,5.5,12.4,181,247,0.733,192,365,0.526,2,5,0.4,10.1,0.8,66.8,Jr,11-Jun,34.0,4.29139,123.373,3.8,2010,2763,all,,0.48214495,131.0,211.0,61.0,154.0,0.6209,0.3961,34.0,35.0,0.9714,48.0,95.9719,96.0955,3.35746,250.229,4.98528,1.73926,3.24602,6.87593,31.8182,4.97087,1.90506,3.1212,7.3939,10.5152,0.8182,0.4545,3.4848,17.303,C,0.268117
12,5626,Larry Sanders,VCU,CAA,35,64.9,112.8,26.1,54.0,56.35,13.1,25.2,7.7,13.8,107,167,0.641,192,351,0.547,4,16,0.25,9.1,1.6,45.5,Jr,11-Jun,1.0,3.64413,123.845,4.4,2010,3246,all,29.4,0.58620484,137.0,199.0,55.0,152.0,0.6884,0.3618,59.0,63.0,0.9365,15.0,89.8001,88.9952,3.47458,228.258,6.40892,2.22981,4.17911,6.33735,26.8857,4.31436,2.02299,3.0286,6.0857,9.1143,0.9714,0.7429,2.5714,14.3714,C,0.997726
13,5695,Gani Lawal,Georgia Tech,ACC,35,64.6,101.9,26.0,52.3,54.11,13.2,21.7,3.6,18.2,124,219,0.566,168,320,0.525,0,1,0.0,5.7,1.0,68.2,Jr,9-Jun,31.0,2.86124,116.437,3.2,2010,3459,all,96.4,0.19738418,117.0,164.0,51.0,156.0,0.7134,0.3269,45.0,53.0,0.8491,46.0,90.5136,86.0717,3.62291,205.769,2.17601,0.323187,1.85282,3.89827,25.9143,2.69945,1.19882,3.0,5.5714,8.5714,0.4286,0.4571,1.4,13.1429,C,0.0620603
14,5753,Jarvis Varnado,Mississippi St.,SEC,36,77.9,111.4,22.1,58.2,59.65,10.7,23.1,6.2,16.6,128,210,0.61,184,316,0.582,0,0,0.0,14.3,1.2,66.5,Sr,9-Jun,32.0,3.61724,117.943,3.1,2010,3685,all,88.8,0.45071492,120.0,169.0,64.0,147.0,0.7101,0.4354,54.0,58.0,0.931,41.0,85.0949,82.1124,4.80229,302.413,9.4489,0.892689,8.55621,9.0267,31.5,3.45188,5.57482,2.9722,7.2778,10.25,0.8889,0.6667,4.7222,13.7778,C,0.0
15,5927,Festus Ezeli,Vanderbilt,SEC,31,30.7,85.1,18.7,54.7,51.08,9.0,17.9,1.4,26.0,22,58,0.379,47,86,0.547,0,0,0.0,9.8,0.9,67.4,So,11-Jun,3.0,0.118057,87.1856,6.9,2010,4250,all,77.0,0.08825675,37.0,52.0,10.0,34.0,0.7115,0.2941,18.0,18.0,1.0,30.0,94.5733,89.5696,1.62651,89.7536,0.523365,-3.42286,3.94623,-0.586451,12.7419,-3.55858,2.97213,0.9355,2.1935,3.129,0.0968,0.1935,1.2903,3.7419,C,0.0
16,6045,Magnum Rolle,Louisiana Tech,WAC,34,72.7,108.0,24.1,51.4,54.14,13.3,18.3,5.9,15.7,93,141,0.66,189,368,0.514,0,0,0.0,7.0,1.5,38.3,Sr,11-Jun,15.0,2.87189,112.16,3.7,2010,4861,all,96.8,0.41789301,121.0,193.0,68.0,175.0,0.6269,0.3886,35.0,36.0,0.9722,51.0,97.3005,95.1309,3.25807,218.895,3.08677,0.0956688,2.99111,2.66439,30.1471,1.6715,0.992891,3.5294,4.8824,8.4118,0.8235,0.7647,2.0882,13.8529,C,0.0
17,6104,Justin Hamilton,Iowa St.,B12,31,51.0,120.4,14.5,61.7,64.27,13.9,13.4,2.9,17.8,49,70,0.7,74,120,0.617,0,0,0.0,4.8,0.7,58.3,So,11-Jun,41.0,2.20481,114.693,4.3,2010,5176,all,61.4,0.33336778,36.0,52.0,38.0,68.0,0.6923,0.5588,9.0,10.0,0.9,45.0,100.782,93.9418,2.37825,121.196,5.18199,2.59318,2.58881,4.07293,21.3871,2.05068,2.02226,2.6774,2.7097,5.3871,0.3226,0.2581,1.0645,6.3548,C,0.0
18,6412,Ed Davis,North Carolina,ACC,23,43.0,112.0,21.5,57.8,60.66,10.8,24.2,6.8,18.3,87,132,0.659,111,192,0.578,0,0,0.0,9.5,0.9,68.8,So,10-Jun,32.0,3.20793,117.857,2.6,2010,6808,all,98.2,0.47825,42.0,50.0,61.0,132.0,0.84,0.4621,26.0,27.0,0.963,13.0,92.5656,87.8784,3.71526,160.882,7.56537,1.89527,5.6701,6.81338,27.8696,3.62077,3.19261,2.8696,6.6957,9.5652,0.9565,0.4348,2.7826,13.4348,C,0.0
19,6436,Tyler Zeller,North Carolina,ACC,27,31.5,107.4,23.9,52.1,55.7,11.6,15.7,3.2,16.6,52,72,0.722,100,190,0.526,0,2,0.0,4.9,1.6,37.5,So,Jul-00,44.0,1.93112,116.84,4.2,2010,6927,all,97.0,0.20590804,31.0,41.0,58.0,126.0,0.7561,0.4603,12.0,13.0,0.9231,17.0,97.1863,92.2834,2.04378,100.068,1.99924,0.777173,1.22207,3.68566,17.3704,2.19765,1.48801,1.9259,2.7037,4.6296,0.2593,0.5185,0.8889,9.3333,C,0.232944
