,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
20,10516,Kemba Walker,Connecticut,BE,41,92.4,117.8,31.5,47.8,54.3,3.9,11.5,28.0,11.8,258,315,0.819,241,512,0.471,75,227,0.33,0.5,3.1,42.6,Jr,1-Jun,15.0,7.49948,143.405,1.5,2011,9075,all,97.8,1.9784861,115.0,196.0,126.0,316.0,0.5867,0.3987,3.0,3.0,1.0,9.0,97.6871,91.1048,4.59401,280.051,11.104,9.07703,2.02696,12.3485,37.6341,9.21951,3.12896,1.2927,4.1463,5.439,4.4878,1.878,0.1707,23.5366,Scoring PG,9.04886
21,11101,Nate Wolters,South Dakota St.,Sum,29,84.4,118.3,30.2,49.4,55.33,3.3,12.9,35.7,13.2,150,189,0.794,153,330,0.464,39,98,0.398,0.6,2.4,44.2,So,3-Jun,3.0,5.2969,130.145,2.5,2011,12007,all,,2.63237803,107.0,204.0,46.0,126.0,0.5245,0.3651,2.0,3.0,0.6667,38.0,106.712,107.215,2.30915,176.008,5.02555,6.20632,-1.18077,6.19356,33.7586,6.62207,-0.42851,1.0,3.6552,4.6552,6.1724,1.4138,0.2069,19.7586,Scoring PG,5.75698
22,11507,Tyshawn Taylor,Kansas,B12,36,64.1,104.5,21.0,51.9,56.22,1.4,6.5,27.4,26.8,82,114,0.719,97,192,0.505,19,50,0.38,1.1,2.1,47.1,Jr,3-Jun,10.0,2.30632,109.503,2.8,2011,13567,all,87.2,1.69076605,65.0,94.0,32.0,98.0,0.6915,0.3265,9.0,9.0,1.0,41.0,97.0518,91.671,3.30864,161.357,2.93709,1.67067,1.26642,3.58444,27.1389,1.69596,1.88848,0.3056,1.6389,1.9444,4.5556,1.0,0.2778,9.25,Scoring PG,2.90413
23,11518,Jared Cunningham,Oregon St.,P10,30,70.7,107.8,24.4,48.7,57.83,4.1,8.3,15.6,19.6,166,213,0.779,90,193,0.466,27,75,0.36,0.9,5.5,79.5,So,4-Jun,1.0,3.28686,117.329,3.6,2011,13618,all,73.0,0.85133978,84.0,153.0,6.0,39.0,0.549,0.1538,23.0,24.0,0.9583,24.0,99.8612,96.9719,3.03864,192.103,5.47592,3.52119,1.95473,6.25334,29.2333,3.10457,3.14878,1.0667,2.0,3.0667,2.1,2.8333,0.2,14.2333,Scoring PG,4.83282
24,11547,Erick Green,Virginia Tech,ACC,32,71.9,108.3,20.7,45.5,50.28,2.4,6.4,18.4,11.2,80,103,0.777,106,214,0.495,26,105,0.248,1.0,3.5,32.3,So,4-Jun,11.0,3.02678,113.51,3.0,2011,13728,all,46.4,2.26315789,60.0,92.0,46.0,122.0,0.6522,0.377,8.0,8.0,1.0,46.0,95.336,91.8488,3.71462,178.387,5.11486,3.29914,1.81572,4.83068,30.875,1.54782,3.28287,0.5938,1.6875,2.2812,2.6875,1.75,0.2812,11.5625,Scoring PG,6.43918
25,11788,Isaiah Canaan,Murray St.,OVC,30,70.5,106.7,22.5,51.0,56.11,2.0,6.5,18.3,19.3,88,116,0.759,49,118,0.415,54,137,0.394,0.4,2.1,45.5,So,Jun-00,3.0,2.25584,107.98,2.6,2011,14625,all,,1.15253983,30.0,62.0,19.0,56.0,0.4839,0.3393,3.0,5.0,0.6,34.0,101.306,103.864,2.2568,121.842,0.276185,1.74834,-1.47216,1.61249,28.2,2.31145,-0.698959,0.4333,1.4,1.8333,2.2667,0.9333,0.1,11.6,Scoring PG,10.0531
26,11909,Dion Waiters,Syracuse,BE,33,39.3,108.1,21.2,47.6,51.86,2.7,8.1,17.5,15.8,39,47,0.83,47,102,0.461,27,82,0.329,0.8,4.2,25.5,Fr,4-Jun,3.0,1.72586,115.609,3.3,2011,14983,all,96.0,1.66670336,32.0,55.0,15.0,47.0,0.5818,0.3191,6.0,7.0,0.8571,4.0,95.5796,90.0626,2.07364,99.9614,4.16102,3.08896,1.07206,4.88908,16.3333,1.54584,3.34324,0.3636,1.2424,1.6061,1.5152,1.1212,0.1212,6.4848,Scoring PG,9.148
27,12758,Ray McCallum,Detroit,Horz,32,82.1,109.1,23.1,48.0,53.75,4.9,10.6,29.4,19.0,136,198,0.687,109,227,0.48,25,78,0.321,0.5,2.7,64.9,Fr,1-Jun,3.0,3.42685,115.008,2.6,2011,17384,all,95.0,1.90357771,91.0,162.0,18.0,65.0,0.5617,0.2769,7.0,7.0,1.0,36.0,103.062,102.413,2.79266,193.742,3.83692,4.24921,-0.412292,3.73768,33.3438,3.5975,0.140181,1.3438,3.3438,4.6875,4.9375,1.5938,0.1562,13.4062,Scoring PG,4.12776
28,12853,Lorenzo Brown,North Carolina St.,ACC,31,71.9,96.7,21.0,44.7,48.93,3.0,10.8,24.7,22.6,62,87,0.713,88,197,0.447,17,57,0.298,1.1,2.6,34.3,Fr,5-Jun,2.0,1.73315,102.285,3.0,2011,17642,all,,1.61108247,53.0,90.0,35.0,107.0,0.5889,0.3271,14.0,14.0,1.0,52.0,103.844,99.7804,2.7105,156.91,2.1942,1.2775,0.916698,1.99796,28.7742,0.788814,1.20914,0.7742,2.9032,3.6774,3.7419,1.2903,0.3548,9.3226,Scoring PG,3.74299
29,13197,Shabazz Napier,Connecticut,BE,41,58.4,103.0,20.9,45.6,50.7,3.0,7.8,24.1,22.6,74,96,0.771,54,129,0.419,46,141,0.326,0.5,4.2,35.6,Fr,Jun-00,13.0,2.06516,110.385,3.0,2011,18516,all,83.8,1.65330997,32.0,64.0,22.0,65.0,0.5,0.3385,0.0,1.0,0.0,24.0,97.1752,90.6274,2.94459,180.847,5.99911,3.60676,2.39235,5.43567,23.8049,2.0609,3.37477,0.6341,1.7805,2.4146,3.0244,1.6098,0.122,7.8049,Scoring PG,8.89296
