,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
10,6172,Greg Monroe,Georgetown,BE,34,85.6,106.8,27.5,53.4,56.68,8.6,25.2,22.4,20.8,138,209,0.66,195,358,0.545,7,27,0.259,4.9,2.2,54.3,So,11-Jun,10,4.66555,123.778,3.0,2010,5531,all,98.6,1.14286144,154.0,238.0,33.0,102.0,0.6471,0.3235,21.0,22.0,0.9545,7.0,93.1304,86.8378,4.7123,266.081,8.07504,3.30906,4.76598,7.86202,34.2353,4.54337,3.31865,2.1765,7.4706,9.6471,3.7647,1.2353,1.5294,16.1471,PF/C,1.38046
11,6186,Al-Farouq Aminu,Wake Forest,ACC,31,76.4,101.8,27.8,47.1,52.4,14.6,20.5,9.1,20.6,139,199,0.698,149,308,0.484,18,66,0.273,4.5,2.6,53.2,So,9-Jun,1,3.55131,118.004,3.8,2010,5612,all,98.4,0.41415375,112.0,173.0,37.0,135.0,0.6474,0.2741,46.0,48.0,0.9583,8.0,90.2827,85.7956,4.31568,237.061,6.58999,2.7312,3.85879,6.42958,31.2903,4.27468,2.15491,4.2903,6.4194,10.7097,1.3226,1.4194,1.4194,15.8387,PF/C,3.81868
12,6481,Josh Harrellson,Kentucky,SEC,22,5.7,100.0,16.7,50.0,51.95,11.8,20.7,0.0,23.0,2,2,1.0,10,22,0.455,2,4,0.5,8.0,1.3,7.7,Jr,10-Jun,55,0.180806,97.6051,3.6,2010,7227,all,46.2,0.0,4.0,8.0,6.0,13.0,0.5,0.4615,1.0,2.0,0.5,45.0,87.9795,85.8932,0.560503,20.6285,-1.80728,-3.04831,1.24104,1.79273,4.0,-0.523105,2.31584,0.4091,0.8182,1.2273,0.0,0.0909,0.3182,1.2727,PF/C,2.57252
13,6671,Jeffery Taylor,Vanderbilt,SEC,32,67.3,107.8,25.9,49.3,56.18,8.8,12.7,13.5,17.9,141,189,0.746,144,284,0.507,0,8,0.0,1.3,2.3,64.7,Fr,7-Jun,44,3.42773,121.191,3.9,2010,8208,all,90.6,0.7887146,113.0,170.0,31.0,114.0,0.6647,0.2719,40.0,42.0,0.9524,31.0,98.4529,93.1325,3.11808,169.34,4.86486,3.215,1.64986,4.53745,27.0312,3.29875,1.23871,1.9375,3.3125,5.25,1.75,1.0938,0.375,13.4062,PF/C,0.522791
14,6705,Miles Plumlee,Duke,ACC,40,41.1,107.6,17.0,56.4,58.51,11.1,22.2,3.4,23.1,39,59,0.661,82,147,0.558,1,1,1.0,3.8,1.8,39.9,So,10-Jun,21,1.44248,109.775,6.3,2010,8402,all,89.8,0.27906977,59.0,82.0,23.0,65.0,0.7195,0.3538,34.0,36.0,0.9444,26.0,86.6352,81.8136,2.55104,150.267,4.74858,0.764148,3.98444,3.23715,16.45,-0.0326636,3.26982,1.625,3.3,4.925,0.3,0.5,0.65,5.15,PF/C,0.0914241
15,6798,Kyle O'Quinn,Norfolk St.,MEAC,30,69.6,105.2,20.2,58.0,57.66,11.0,21.9,6.8,20.4,39,74,0.527,129,197,0.655,16,67,0.239,6.1,1.0,28.0,So,10-Jun,10,1.81584,103.304,4.4,2010,8774,all,,0.42188157,98.0,136.0,31.0,61.0,0.7206,0.5082,27.0,29.0,0.931,49.0,97.9207,103.481,2.22393,190.383,0.948115,0.029085,0.91903,0.460307,28.3,1.23495,-0.774642,2.6667,6.0333,8.7,0.9,0.5333,1.7,11.5,PF/C,4.31358
16,6808,Draymond Green,Michigan St.,B10,37,63.6,114.3,21.8,52.8,56.17,10.4,24.6,23.3,18.1,86,128,0.672,137,249,0.55,2,16,0.125,4.1,2.9,48.3,So,6-Jun,23,3.33177,122.225,4.7,2010,8827,all,86.4,1.80640929,87.0,129.0,50.0,120.0,0.6744,0.4167,11.0,11.0,1.0,35.0,89.1542,84.3544,3.72302,227.649,11.6835,5.11453,6.56898,10.1159,25.5405,4.81372,5.30217,2.1892,5.5405,7.7297,3.027,1.2162,0.9189,9.8919,PF/C,1.01491
17,6836,Quincy Acy,Baylor,B12,35,58.3,124.4,16.5,69.1,70.35,9.5,14.4,2.4,19.3,62,86,0.721,130,188,0.691,0,0,0.0,3.4,1.2,45.7,So,7-Jun,4,3.20243,124.081,4.0,2010,9007,all,60.8,0.22726911,98.0,123.0,32.0,65.0,0.7967,0.4923,71.0,78.0,0.9103,37.0,99.0395,93.2629,2.68985,146.535,5.29881,4.35961,0.939201,5.45171,23.4857,4.16268,1.28903,1.7714,3.3143,5.0857,0.2857,0.4571,0.7714,9.2,PF/C,0.0
18,7386,Tiny Gallon,Oklahoma,B12,30,57.0,102.9,24.7,55.6,58.43,13.2,25.5,7.6,23.4,62,89,0.697,118,206,0.573,4,17,0.235,3.3,1.7,39.9,Fr,9-Jun,24,2.41622,114.088,4.8,2010,11036,all,98.2,0.34286203,86.0,131.0,32.0,75.0,0.6565,0.4267,22.0,26.0,0.8462,47.0,102.044,95.9972,2.49168,154.541,1.9953,0.508437,1.48686,1.58633,23.7333,1.10044,0.485893,2.7667,5.1667,7.9333,0.8,0.7,0.7667,10.3333,PF/C,1.39913
19,7991,Derrick Williams,Arizona,P10,31,68.9,113.9,26.2,58.2,61.96,9.7,19.7,6.3,15.3,158,232,0.681,158,266,0.594,4,16,0.25,2.4,1.3,82.3,Fr,8-Jun,23,4.26608,129.115,3.6,2010,12660,all,81.4,0.36667527,129.0,170.0,29.0,95.0,0.7588,0.3053,40.0,43.0,0.9302,2.0,100.867,95.3585,2.97851,169.828,3.17199,2.95105,0.220942,5.81113,28.2258,5.3733,0.437828,2.1935,4.871,7.0645,0.7097,0.6129,0.6452,15.6774,PF/C,1.06838
