,Unnamed: 0,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
20,22120,Semaj Christon,Xavier,A10,30,82.2,95.9,30.1,45.3,50.29,0.6,9.2,32.2,22.2,125,186,0.672,155,337,0.46,7,28,0.25,0.4,2.8,51.0,Fr,3-Jun,0.0,3.31654,112.028,3.1,2013,27129,all,94.0,1.27523181,83.0,154.0,72.0,183.0,0.539,0.3934,5.0,5.0,1.0,55.0,98.4874,94.4198,3.71267,177.472,1.78443,0.622497,1.16194,2.45218,34.2667,1.15492,1.29726,0.1667,2.7,2.8667,4.6333,1.5,0.1,15.2,Pure PG,1.72086
21,23642,Russ Smith,Louisville,Amer,37,73.2,113.9,30.7,54.1,57.61,2.9,9.6,31.6,18.1,153,217,0.705,155,300,0.517,70,181,0.387,0.4,4.0,45.1,Sr,Jun-00,2.0,4.58105,132.787,3.4,2014,18729,all,43.8,1.63809996,108.0,159.0,47.0,140.0,0.6792,0.3357,7.0,8.0,0.875,47.0,89.1082,86.915,4.3439,214.206,9.25691,6.21134,3.04557,10.7732,29.2703,6.83149,3.94171,0.7838,2.5135,3.2973,4.6486,2.0,0.1081,18.1892,Pure PG,9.54497
22,24468,Jerian Grant,Notre Dame,ACC,12,32.7,132.3,25.3,59.0,65.46,1.1,7.5,36.5,12.7,64,74,0.865,52,90,0.578,20,49,0.408,1.0,3.5,53.2,Jr,5-Jun,22.0,6.65154,141.553,2.2,2014,23810,all,78.0,3.36371565,34.0,46.0,18.0,44.0,0.7391,0.4091,10.0,11.0,0.9091,19.0,107.628,105.672,2.96481,71.7189,8.77328,9.21823,-0.44495,9.642,35.5833,7.58097,2.06103,0.3333,2.1667,2.5,6.1667,2.0,0.3333,19.0,Pure PG,7.16751
23,24819,Kris Dunn,Providence,BE,4,7.3,71.0,19.3,31.6,36.72,1.1,10.1,35.7,42.1,3,3,1.0,6,17,0.353,0,2,0.0,0.9,4.1,15.8,So,3-Jun,3.0,-1.16657,74.9972,3.4,2014,25358,all,97.0,1.42857143,5.0,8.0,1.0,9.0,0.625,0.1111,1.0,1.0,1.0,5.0,101.277,99.7712,2.75059,19.8446,-5.2967,-5.90825,0.611548,-1.11007,26.5,-4.18312,3.07305,0.25,2.25,2.5,5.0,1.75,0.25,3.75,Pure PG,1.163
24,25919,Cameron Payne,Murray St.,OVC,32,81.9,108.5,29.6,48.2,53.08,0.9,10.8,34.1,19.3,119,149,0.799,112,247,0.453,71,206,0.345,1.7,2.8,32.9,Fr,2-Jun,1.0,3.4344,117.91,3.5,2014,29428,all,28.4,1.66018391,59.0,113.0,53.0,134.0,0.5221,0.3955,1.0,1.0,1.0,14.0,103.643,103.862,2.93387,196.42,2.94997,3.04498,-0.0950023,3.43537,33.0,3.16663,0.268735,0.2812,3.3438,3.625,5.3438,1.5938,0.5938,17.375,Pure PG,11.4302
25,27112,Tyler Ennis,Syracuse,ACC,34,88.7,114.5,22.7,45.3,51.07,2.6,9.0,32.5,13.8,114,149,0.765,118,275,0.429,30,85,0.353,0.7,3.9,41.4,Fr,2-Jun,11.0,4.3659,123.151,2.3,2014,32691,all,95.6,3.2413389,68.0,123.0,51.0,153.0,0.5528,0.3333,2.0,2.0,1.0,18.0,97.6955,92.6229,4.56203,202.885,6.86227,4.85439,2.00787,7.99607,35.7353,4.48187,3.5142,0.7941,2.5882,3.3824,5.5294,2.1176,0.1765,12.9412,Pure PG,4.5863
26,27380,Kahlil Felder,Oakland,Horz,31,80.7,100.6,21.5,45.3,51.23,1.5,13.5,38.8,23.8,83,111,0.748,80,183,0.437,20,60,0.333,0.5,1.5,45.7,Fr,9-May,20.0,2.01686,105.685,3.8,2014,33408,all,,2.23336328,53.0,94.0,27.0,89.0,0.5638,0.3034,0.0,1.0,0.0,54.0,114.247,113.041,1.86451,158.878,-2.47912,-0.128633,-2.35049,-1.9632,32.6774,-0.174303,-1.7889,0.4516,3.4194,3.871,6.4839,0.8387,0.129,9.7742,Pure PG,3.40738
27,28426,Jerian Grant,Notre Dame,ACC,38,91.1,122.2,25.6,53.6,59.18,1.3,8.3,33.5,14.2,170,218,0.78,154,269,0.572,50,158,0.316,1.4,2.8,51.1,Sr,5-Jun,22.0,6.60476,137.617,2.1,2015,23810,all,78.0,3.07317281,107.0,142.0,47.0,127.0,0.7535,0.3701,10.0,11.0,0.9091,19.0,102.954,97.7003,3.78026,223.582,8.38154,7.90599,0.475553,8.37017,37.0526,6.94126,1.42891,0.3421,2.6842,3.0263,6.6316,1.6579,0.5,16.5263,Pure PG,6.99478
28,28656,Kris Dunn,Providence,BE,33,82.0,103.1,30.0,50.9,54.59,2.9,16.1,50.0,24.8,118,172,0.686,158,313,0.505,27,77,0.351,1.1,4.9,44.1,So,3-Jun,3.0,4.35803,122.588,3.6,2015,25358,all,97.0,1.78985127,97.0,167.0,61.0,146.0,0.5808,0.4178,17.0,18.0,0.9444,5.0,93.2564,87.351,4.69394,250.596,10.7218,6.00374,4.71809,9.58114,34.0303,4.81497,4.76617,0.8485,4.6061,5.4545,7.4848,2.7273,0.303,15.6061,Pure PG,4.15246
29,29346,Cameron Payne,Murray St.,OVC,33,81.4,118.8,31.3,52.9,56.73,2.3,10.7,39.8,14.9,126,161,0.783,149,294,0.507,82,220,0.373,1.6,3.2,31.3,So,2-Jun,1.0,5.55848,134.583,2.5,2015,29428,all,28.4,2.40230118,53.0,87.0,96.0,208.0,0.6092,0.4615,3.0,3.0,1.0,14.0,100.124,101.405,2.93831,203.057,8.30782,8.05255,0.25527,10.2868,32.1714,8.84184,1.44499,0.6,3.0857,3.6857,5.9714,1.9429,0.4857,20.2,Pure PG,12.0348
