,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
9707,Tim Shelton,San Diego St.,MWC,31,20.7,94.7,12.4,41.1,41.65,5.3,13.2,7.1,15.5,5,11,0.455,17,39,0.436,4,17,0.235,0.4,1.3,19.6,Jr,6-Jun,10,0.0711623,87.1218,4.7,2011,2741,all,21.2,1.33344814,9.0,12.0,8.0,27.0,0.75,0.2963,0.0,0.0,,,95.34,91.1077,1.16139,47.2261,0.244153,-1.06573,1.30988,-1.18301,9.4194,-2.94375,1.76074,0.4194,1.0968,1.5161,0.3871,0.1935,0.0323,1.6452,Wing F,3.64492
9739,Dino Gregory,Maryland,ACC,33,73.5,111.9,14.5,51.3,54.9,7.7,13.3,4.8,13.7,55,72,0.764,121,237,0.511,1,2,0.5,4.4,1.4,30.1,Sr,7-Jun,33,2.13596,105.868,3.2,2011,2897,all,74.4,0.77145008,42.0,70.0,79.0,167.0,0.6,0.4731,15.0,18.0,0.8333,,94.547,89.9905,3.76741,195.253,5.74882,1.41591,4.33291,3.83639,29.3939,1.06238,2.77401,2.0303,3.7576,5.7879,0.8182,0.7576,1.303,9.0909,Wing F,0.11367
9771,Troy Barnies,Maine,AE,29,83.8,109.6,22.6,53.8,57.46,7.6,19.4,11.0,16.3,91,126,0.722,154,286,0.538,6,17,0.353,1.5,1.6,41.6,Sr,7-Jun,15,3.02027,110.884,1.9,2011,3103,all,,0.77965106,98.0,150.0,56.0,136.0,0.6533,0.4118,10.0,10.0,1.0,,101.555,104.988,2.55274,184.759,1.03036,1.42195,-0.391599,2.27318,33.9655,3.12427,-0.85109,2.0345,5.6897,7.7241,1.5862,0.8966,0.4483,14.3793,Wing F,1.06023
9781,Benzor Simmons,Tennessee Martin,OVC,31,57.5,104.1,25.9,48.2,57.81,6.8,16.6,4.7,19.7,127,144,0.882,96,188,0.511,16,61,0.262,1.0,1.4,57.8,Sr,5-Jun,1,1.98052,109.764,4.3,2011,3129,all,3.2,0.21874544,65.0,107.0,31.0,81.0,0.6075,0.3827,3.0,4.0,0.75,,106.93,109.62,1.3801,128.193,-4.66166,-1.11448,-3.54718,-1.98796,23.2581,0.508585,-2.49654,1.3548,3.2258,4.5806,0.4516,0.5484,0.2258,11.8387,Wing F,4.86602
9787,Drew Viney,Loyola Marymount,WCC,25,70.4,104.5,24.6,53.1,57.06,4.1,16.9,11.4,19.7,88,114,0.772,118,230,0.513,37,97,0.381,2.9,1.2,34.9,Jr,5-Jun,34,2.90473,109.812,3.2,2011,3166,all,75.2,0.58333329,37.0,63.0,79.0,164.0,0.5873,0.4817,1.0,2.0,0.5,,103.868,103.91,2.68672,155.532,0.33473,0.766623,-0.431893,1.80987,34.48,2.5341,-0.72423,1.28,5.2,6.48,1.68,0.72,1.0,17.4,Wing F,6.53902
9824,Gabriel McCulley,UTEP,CUSA,34,51.5,99.2,17.6,47.1,52.34,7.2,15.8,9.2,18.4,55,78,0.705,56,116,0.483,11,38,0.289,1.5,1.8,50.6,Jr,7-Jun,23,0.859224,96.9493,6.0,2011,3378,all,,0.8717636,35.0,51.0,21.0,65.0,0.6863,0.3231,13.0,15.0,0.8667,,93.3301,91.8902,2.50406,138.475,1.68623,-0.460913,2.14715,-0.0230532,20.8235,-1.92043,1.89737,1.2059,2.9706,4.1765,1.0,0.6176,0.2647,5.8824,Wing F,3.15689
9828,Josh Jones,Holy Cross,Pat,28,32.0,99.5,13.3,58.3,57.88,4.6,11.0,2.1,21.7,17,32,0.531,34,61,0.557,3,5,0.6,3.1,1.1,48.5,Sr,7-Jun,42,0.151002,88.214,5.5,2011,3385,all,9.6,0.22227408,17.0,27.0,17.0,34.0,0.6296,0.5,3.0,3.0,1.0,,104.839,106.583,0.93457,61.5738,-2.94004,-2.52223,-0.417806,-2.95837,13.3571,-3.05612,0.0977509,0.5357,1.2857,1.8214,0.1429,0.25,0.3929,3.3571,Wing F,0.799617
9833,Idris Hilliard,Saint Joseph's,A10,33,77.6,107.0,15.6,53.3,56.72,4.9,12.7,11.5,18.2,51,67,0.761,98,182,0.538,11,33,0.333,1.0,1.0,31.2,Sr,7-Jun,32,1.97731,103.286,3.3,2011,3393,all,62.6,1.14899587,47.0,71.0,51.0,111.0,0.662,0.4595,5.0,5.0,1.0,,110.862,108.909,1.94053,147.949,-0.874072,0.665667,-1.53974,-1.78812,31.2727,-0.248183,-1.53994,1.303,3.3939,4.697,1.6364,0.4848,0.303,8.4848,Wing F,1.99819
9862,Bobby Howard,Montana St.,BSky,29,80.5,96.1,27.2,44.0,46.87,7.4,19.0,12.5,13.8,83,137,0.606,106,237,0.447,42,147,0.286,1.0,1.7,35.7,Sr,6-Jun,15,2.04783,103.251,3.3,2011,3575,all,,0.81035,73.0,130.0,33.0,107.0,0.5615,0.3084,0.0,0.0,,,102.728,104.653,2.48926,175.363,-1.01187,0.270065,-1.28194,-0.317245,32.3448,1.21646,-1.53371,2.1724,5.069,7.2414,1.6207,0.8966,0.3103,14.5172,Wing F,9.5209
9867,Keyon Carter,Old Dominion,CAA,34,56.2,105.5,18.7,47.1,49.59,7.7,13.5,8.8,17.4,38,57,0.667,80,166,0.482,17,58,0.293,1.8,1.1,25.4,Sr,8-Jun,33,1.50207,104.191,2.4,2011,3663,all,,0.81585545,38.0,56.0,42.0,110.0,0.6786,0.3818,3.0,4.0,0.75,,99.4016,97.1358,2.32291,115.673,0.614899,0.489967,0.124931,0.385312,22.4706,0.527742,-0.14243,1.4706,2.5882,4.0588,0.9118,0.3824,0.3235,7.3235,Wing F,4.95988
9887,Neal Kingman,Northern Colorado,BSky,30,64.4,104.9,21.6,51.9,55.89,5.0,14.7,12.8,21.3,63,83,0.759,63,129,0.488,40,108,0.37,1.7,1.2,35.0,Sr,6-Jun,33,1.85981,105.728,4.1,2011,3728,all,22.6,0.71185234,34.0,64.0,29.0,65.0,0.5313,0.4462,4.0,4.0,1.0,,101.419,102.267,2.20487,136.238,1.17935,0.969298,0.210048,0.559989,25.7667,0.803427,-0.243438,1.0667,3.1667,4.2333,1.4,0.5333,0.3333,10.3,Wing F,8.40303
9894,Kyron Stokes,Oral Roberts,Sum,13,13.0,92.9,9.8,47.9,44.69,6.7,11.4,5.4,23.0,1,6,0.167,4,10,0.4,5,14,0.357,0.6,0.3,25.0,Jr,5-Jun,25,-0.353536,77.6198,3.5,2011,3752,all,,0.85701018,4.0,6.0,0.0,4.0,0.6667,0.0,0.0,0.0,,,111.662,107.412,0.944177,24.9086,-2.61972,-0.730555,-1.88916,-3.41505,14.0769,-1.67481,-1.74024,0.7692,1.3077,2.0769,0.4615,0.0769,0.0769,1.8462,Wing F,4.51901
9905,Jared Mintz,Lafayette,Pat,31,74.5,112.9,26.7,50.8,58.64,8.3,14.5,17.2,14.4,163,201,0.811,160,311,0.514,3,13,0.231,0.8,1.2,62.0,Sr,9-Jun,34,3.7049,120.751,3.5,2011,3796,all,,1.04919454,83.0,130.0,77.0,180.0,0.6385,0.4278,1.0,1.0,1.0,,106.442,108.243,1.93229,156.001,0.979063,2.29949,-1.32042,1.7478,30.6452,3.31692,-1.56912,2.0968,3.7097,5.8065,2.0645,0.6129,0.2258,15.871,Wing F,0.820541
9909,Joevan Catron,Oregon,P10,36,65.8,105.1,30.8,49.3,55.03,10.2,19.7,13.3,16.5,173,241,0.718,171,339,0.504,20,69,0.29,1.4,2.4,59.1,Sr,6-Jun,34,3.68253,123.15,3.7,2011,3820,all,45.8,0.65117837,119.0,211.0,52.0,128.0,0.564,0.4063,1.0,1.0,1.0,,99.9337,95.3026,3.04681,198.195,3.90506,2.81329,1.09177,4.45693,27.8611,3.98078,0.476149,2.4444,4.2778,6.7222,1.5556,1.1389,0.3333,15.9722,Wing F,4.05884
9919,Ceslovas Kucinskas,Coppin St.,MEAC,27,46.4,95.4,15.5,43.9,46.73,8.6,11.9,2.2,16.1,26,44,0.591,46,98,0.469,3,17,0.176,1.5,1.9,38.3,Sr,8-Jun,50,0.0210759,85.2545,5.7,2011,3877,all,,0.27270496,39.0,67.0,7.0,31.0,0.5821,0.2258,0.0,0.0,,,103.353,107.344,1.2602,94.5224,-4.94829,-3.51527,-1.43302,-5.52802,18.8889,-4.56879,-0.959225,1.4815,2.0741,3.5556,0.2222,0.6296,0.2593,4.7037,Wing F,1.91975
9945,Nathan Walkup,Texas A&M,B12,32,60.2,118.4,19.5,56.6,59.61,10.4,16.8,12.9,16.1,59,82,0.72,73,123,0.593,31,88,0.352,0.3,2.3,38.9,Sr,7-Jun,45,3.06354,121.619,3.7,2011,4110,all,62.0,1.1025599,62.0,91.0,11.0,32.0,0.6813,0.3438,6.0,6.0,1.0,,94.2633,91.1874,2.98403,145.781,7.73744,5.23056,2.50687,6.81705,24.4375,4.83,1.98705,2.0312,3.375,5.4062,1.3438,0.875,0.0625,9.3125,Wing F,7.06543
9954,Cooper Land,Wright St.,Horz,24,50.2,103.9,19.6,53.9,56.14,5.3,10.6,6.8,16.8,33,48,0.688,31,75,0.413,39,91,0.429,0.2,1.3,28.9,Sr,8-Jun,14,1.76526,104.556,5.5,2011,4147,all,33.6,0.56251407,19.0,32.0,12.0,43.0,0.5938,0.2791,0.0,0.0,,,103.507,100.286,2.47587,91.1942,1.08688,1.65204,-0.565165,0.450815,25.9167,0.611574,-0.160758,1.0833,1.9167,3.0,0.75,0.5417,0.0417,8.8333,Wing F,9.44314
9964,Titus Robinson,Buffalo,MAC,33,39.8,90.0,20.9,43.7,50.72,9.7,7.2,10.3,28.9,58,88,0.659,47,109,0.431,1,2,0.5,2.6,1.2,79.3,Jr,7-Jun,30,0.295684,90.2728,6.6,2011,4331,all,30.4,0.55554877,37.0,68.0,10.0,41.0,0.5441,0.2439,7.0,7.0,1.0,,101.195,102.108,1.37276,78.854,-4.48374,-3.57382,-0.90992,-5.2906,16.0606,-4.39723,-0.893362,1.2424,1.0,2.2424,0.9091,0.3333,0.3939,4.697,Wing F,0.223309
10010,Eugene Phelps,Long Beach St.,BW,32,72.1,95.8,20.4,47.3,49.97,9.4,16.9,10.7,21.0,76,133,0.571,110,219,0.502,3,23,0.13,2.5,1.1,55.0,Jr,6-Jun,4,1.26225,97.5467,3.4,2011,4644,all,31.2,0.71428571,71.0,103.0,39.0,116.0,0.6893,0.3362,12.0,13.0,0.9231,,100.316,99.2644,2.76689,175.282,1.21173,-0.717519,1.92925,-0.286125,28.9375,-0.816782,0.530657,2.4375,4.25,6.6875,1.5625,0.5312,0.7188,9.5312,Wing F,1.40645
10033,Kyle Bullinger,Weber St.,BSky,29,74.4,110.1,21.1,55.1,57.9,4.6,21.4,15.8,16.4,68,99,0.687,58,127,0.457,51,117,0.436,0.4,1.6,40.6,Jr,6-Jun,3,2.65974,110.676,3.8,2011,4937,all,,1.24483635,26.0,50.0,32.0,77.0,0.52,0.4156,0.0,0.0,,,101.795,102.099,2.5646,161.345,2.74841,2.52552,0.222891,3.11886,29.8966,2.94752,0.171343,1.1034,5.3793,6.4828,2.1034,0.7586,0.1034,11.6207,Wing F,8.24741
10036,Francis-Cedric Martel,Richmond,A10,36,43.4,107.8,15.8,53.9,56.1,7.8,15.2,9.4,19.1,28,42,0.667,39,76,0.513,20,52,0.385,1.3,2.5,32.8,Jr,6-Jun,15,1.12948,103.164,4.3,2011,4967,all,,1.03228424,26.0,39.0,13.0,37.0,0.6667,0.3514,7.0,7.0,1.0,,95.0201,92.6749,2.1377,120.324,4.0023,1.71296,2.28934,2.19242,17.9722,0.218813,1.97361,1.1389,2.4167,3.5556,0.8889,0.7222,0.2222,4.6111,Wing F,5.17462
10038,Jamar Samuels,Kansas St.,B12,32,60.0,101.9,20.5,42.6,48.07,10.9,14.5,11.8,18.2,81,124,0.653,82,186,0.441,9,38,0.237,1.9,1.6,55.4,Jr,7-Jun,32,1.90712,107.133,5.5,2011,4978,all,,0.92157109,51.0,82.0,31.0,104.0,0.622,0.2981,15.0,15.0,1.0,,97.0365,91.4942,3.04306,147.439,4.59161,2.02801,2.5636,2.19868,24.75,0.337245,1.86144,2.375,3.0,5.375,1.4688,0.6875,0.4375,8.5,Wing F,2.78101
10090,Charles Abouo,BYU,MWC,36,52.0,105.9,18.3,47.1,52.44,7.5,17.4,6.3,15.3,66,88,0.75,62,127,0.488,24,81,0.296,1.3,2.2,42.3,Jr,5-Jun,1,1.60952,107.215,4.4,2011,5403,all,,0.71049637,39.0,56.0,23.0,71.0,0.6964,0.3239,4.0,4.0,1.0,,94.1764,90.8088,2.60825,155.585,2.67628,1.5131,1.16318,1.84295,21.0278,0.837588,1.00536,1.4167,3.4167,4.8333,0.75,0.8056,0.2778,7.2778,Wing F,5.99465
10120,Tremayne Moorer,Alabama St.,SWAC,15,23.2,111.1,28.3,50.4,55.46,11.0,22.2,8.4,10.9,54,77,0.701,62,122,0.508,3,10,0.3,1.5,2.8,58.3,,5-Jun,2,2.23751,116.33,4.0,2011,5683,all,,0.49995312,47.0,79.0,14.0,41.0,0.5949,0.3415,3.0,3.0,1.0,,91.4461,105.895,1.47529,63.1904,0.493319,2.19592,-1.7026,4.48105,20.5333,5.07184,-0.590789,2.0667,3.8,5.8667,0.5333,0.9333,0.2667,12.4667,Wing F,2.10423
10128,Jordan Clarke,Drake,MVC,19,31.6,86.7,22.5,39.4,42.45,13.1,14.9,13.7,20.6,30,61,0.492,34,82,0.415,1,8,0.125,1.4,3.9,67.8,So,8-Jun,1,0.362686,90.0005,6.3,2011,5723,all,,0.83336498,27.0,49.0,7.0,33.0,0.551,0.2121,0.0,0.0,,,97.8484,97.2219,2.12352,83.2034,1.30809,-1.24321,2.5513,-2.03116,20.7368,-3.24583,1.21467,2.2632,2.4737,4.7368,1.3158,1.3158,0.2632,5.3158,Wing F,1.2404
10132,Ryan Willen,Lafayette,Pat,31,60.2,104.3,23.0,49.3,56.56,7.0,11.3,11.1,18.3,97,120,0.808,48,114,0.421,42,111,0.378,1.0,1.1,53.3,Jr,8-Jun,13,1.8154,106.669,4.2,2011,5777,all,,0.70371437,34.0,66.0,14.0,48.0,0.5152,0.2917,2.0,3.0,0.6667,,107.811,109.635,1.44386,117.954,-1.05953,1.16579,-2.22532,-0.941307,24.7419,1.23418,-2.17549,1.4194,2.3226,3.7419,1.2258,0.4516,0.2258,10.2903,Wing F,8.67041
10146,Antwan Carter,Longwood,ind,27,82.0,107.9,24.8,57.3,59.12,6.6,23.3,12.0,15.8,74,109,0.679,190,320,0.594,9,35,0.257,1.7,1.4,30.7,Jr,6-Jun,4,3.21155,113.131,4.4,2011,5883,all,,0.69840996,121.0,161.0,69.0,159.0,0.7516,0.434,2.0,2.0,1.0,,112.157,114.868,1.37318,179.841,-1.16871,1.22022,-2.38893,-0.0953703,32.8148,2.41696,-2.51233,1.963,6.4815,8.4444,1.6296,0.8148,0.5926,17.8148,Wing F,2.18239
10151,Chris Kaba,Northern Colorado,BSky,30,68.7,102.6,20.4,47.3,53.28,7.2,14.2,11.6,22.1,79,104,0.76,36,112,0.321,45,107,0.421,3.0,1.6,47.5,Sr,6-Jun,10,1.61823,101.906,4.0,2011,5939,all,,0.70968209,19.0,41.0,17.0,71.0,0.4634,0.2394,5.0,7.0,0.7143,,100.215,101.052,2.46609,152.58,2.53086,0.968379,1.56248,1.41215,27.4667,0.929856,0.482295,1.6333,3.2667,4.9,1.4667,0.7333,0.6333,9.5333,Wing F,7.80414
10162,Brandon Penn,Rider,MAAC,33,53.6,110.8,19.5,58.4,60.27,4.2,17.4,8.9,17.7,39,53,0.736,53,101,0.525,55,131,0.42,1.9,2.3,22.8,Jr,8-Jun,31,1.91069,109.87,3.4,2011,6010,all,,0.75001875,37.0,57.0,16.0,44.0,0.6491,0.3636,4.0,6.0,0.6667,,96.192,98.1576,2.20376,156.261,2.71676,2.18637,0.530396,4.04021,22.2424,3.17927,0.86094,0.7879,3.7576,4.5455,1.0,0.8788,0.4242,9.3939,Wing F,10.3038
10176,Ryan Pearson,George Mason,CAA,34,74.9,114.7,23.5,53.9,58.55,7.7,18.4,8.1,13.5,138,195,0.708,145,274,0.529,18,45,0.4,2.2,1.9,61.1,Jr,6-Jun,24,3.67869,120.308,3.4,2011,6157,all,54.8,0.75474723,100.0,144.0,45.0,130.0,0.6944,0.3462,9.0,10.0,0.9,,93.9048,91.9808,3.63349,202.149,4.04823,2.62676,1.42148,4.62482,30.2941,3.40031,1.22451,1.8824,4.8529,6.7353,1.1765,0.9412,0.5882,14.1765,Wing F,2.69391
10192,Kelvin Martin,Charleston Southern,BSth,26,71.0,118.8,19.7,57.1,59.74,13.6,20.1,8.6,15.0,80,122,0.656,115,202,0.569,1,2,0.5,3.3,3.9,59.8,Jr,5-Jun,1,3.32196,116.229,3.4,2011,6272,all,,0.80000005,95.0,140.0,20.0,61.0,0.6786,0.3279,20.0,22.0,0.9091,,95.2208,98.7787,2.98726,186.003,5.47735,3.31441,2.16293,5.00845,30.7308,4.05614,0.952316,3.6538,5.2308,8.8846,1.2308,2.0385,0.9615,12.0385,Wing F,0.148376
10210,Sammy Obetoh,Houston Baptist,GWC,19,30.0,70.0,24.4,37.9,38.33,6.5,17.7,4.9,22.0,30,80,0.375,41,106,0.387,1,6,0.167,3.6,1.6,71.4,Jr,7-Jun,22,-0.915574,70.5504,2.7,2011,6509,all,5.4,0.22859779,36.0,75.0,4.0,30.0,0.48,0.1333,14.0,14.0,1.0,,104.894,109.18,1.13022,70.1909,-12.1089,-9.10096,-3.00793,-10.1524,18.4737,-6.49252,-3.65988,1.1579,2.9474,4.1053,0.4211,0.5263,0.6316,6.0526,Wing F,0.921104
10212,Brandon Wiley,Idaho,WAC,31,65.2,94.9,18.9,56.8,58.07,7.0,14.4,11.6,28.5,51,85,0.6,94,163,0.577,1,5,0.2,5.0,2.1,50.6,Sr,6-Jun,11,0.890257,94.7675,4.0,2011,6525,all,,0.61112548,73.0,98.0,21.0,65.0,0.7449,0.3231,2.0,2.0,1.0,,98.2109,99.4728,2.48375,158.864,1.91467,-1.23283,3.1475,0.48278,26.3871,-1.08273,1.56551,1.3871,3.3226,4.7097,1.4194,0.9032,1.1935,7.8065,Wing F,0.374056
10223,Carl Richard,Indiana St.,MVC,33,74.4,94.0,21.2,45.8,49.62,9.7,16.0,10.7,23.0,52,64,0.813,91,209,0.435,27,78,0.346,1.6,1.6,22.3,Jr,5-Jun,15,1.21436,96.6859,2.8,2011,6605,all,3.4,0.58227164,47.0,76.0,44.0,133.0,0.6184,0.3308,7.0,10.0,0.7,,99.5121,96.5374,3.13838,173.297,1.53041,-0.184975,1.71539,0.427456,30.2121,0.285547,0.141909,2.4242,4.1212,6.5455,1.3939,0.7576,0.4242,9.5455,Wing F,4.80167
10226,Javarris Barnett,Charlotte,A10,30,68.2,98.1,15.8,53.3,55.65,3.4,17.5,6.9,23.6,28,35,0.8,34,79,0.43,48,120,0.4,1.0,1.4,17.6,Jr,7-Jun,0,0.849521,93.8961,3.0,2011,6689,all,41.4,0.50002885,22.0,42.0,12.0,37.0,0.5238,0.3243,3.0,4.0,0.75,,104.222,103.597,2.20976,145.041,-1.27314,-0.907901,-0.365236,-0.48421,28.4333,-0.0236345,-0.460575,0.8,4.2333,5.0333,0.8667,0.6333,0.2667,8.0,Wing F,8.60142
10227,Garrett Butcher,Butler,Horz,29,13.4,107.4,13.7,42.9,46.2,12.3,10.3,4.9,13.4,5,5,1.0,15,36,0.417,2,6,0.333,0.0,1.2,11.9,Jr,7-Jun,32,0.386442,101.133,6.4,2011,6697,all,,0.83325277,4.0,10.0,11.0,26.0,0.4,0.4231,0.0,0.0,,,101.546,97.1665,0.709643,30.8436,0.69264,0.374254,0.318386,-0.650271,6.931,-1.39406,0.743789,0.7241,0.5862,1.3103,0.1724,0.1379,0.0,1.4138,Wing F,1.84356
10247,Joe Harden,UC Davis,BW,26,67.8,98.8,28.2,47.3,53.69,5.1,16.9,12.7,16.9,106,133,0.797,127,267,0.476,10,33,0.303,0.8,2.8,44.3,Sr,8-Jun,22,2.39891,108.647,4.0,2011,6835,all,44.8,0.66666665,66.0,99.0,61.0,168.0,0.6667,0.3631,3.0,3.0,1.0,,103.417,104.262,2.2922,154.391,-2.53053,-1.07657,-1.45395,-0.701456,29.8462,0.308194,-1.00965,1.1923,4.3077,5.5,1.6154,1.4231,0.2308,15.0,Wing F,2.49178
10268,Phil Nelson,Portland St.,BSky,16,32.7,93.5,16.1,42.6,43.35,3.7,13.7,7.1,11.4,5,8,0.625,4,20,0.2,30,95,0.316,2.1,1.4,7.0,Sr,8-Jun,21,0.136446,86.587,2.0,2011,7070,all,,1.16666667,1.0,3.0,3.0,17.0,0.3333,0.1765,1.0,1.0,1.0,,109.477,112.892,1.15365,63.9936,-2.51776,-0.368939,-2.14882,-2.95306,23.6875,-0.17734,-2.77572,0.75,2.75,3.5,0.875,0.5625,0.5,6.4375,Wing F,14.5674
10287,Darius Miller,Kentucky,SEC,38,77.2,118.1,17.2,57.1,60.12,5.1,11.2,10.6,17.0,58,68,0.853,91,181,0.503,58,131,0.443,3.6,1.6,21.8,Jr,7-Jun,1,3.69128,119.355,3.4,2011,7229,all,83.8,1.15786664,29.0,41.0,62.0,140.0,0.7073,0.4429,3.0,3.0,1.0,46.0,96.9049,91.3889,3.81031,207.217,7.99598,4.74628,3.2497,7.72994,31.0,4.58999,3.13995,1.3421,3.2105,4.5526,1.7368,0.8421,1.1316,10.8947,Wing F,6.70475
10299,Jeffrey Merritt,Samford,SC,29,77.1,96.0,22.1,52.4,52.87,6.1,18.3,17.1,19.1,51,97,0.526,82,156,0.526,26,75,0.347,1.4,2.6,42.0,Jr,7-Jun,5,1.26589,96.7571,3.2,2011,7264,all,,0.98304257,62.0,101.0,20.0,55.0,0.6139,0.3636,1.0,3.0,0.3333,,102.841,104.4,2.41055,175.054,-0.183325,-0.710914,0.527589,-1.2384,31.1034,-0.59928,-0.63912,1.4138,4.6207,6.0345,2.0,1.2414,0.3448,10.1034,Wing F,5.35848
10300,John Peterson,Samford,SC,29,41.9,110.0,16.3,59.8,64.29,4.7,12.0,8.5,19.3,37,47,0.787,22,41,0.537,22,51,0.431,0.3,0.9,51.1,Jr,7-Jun,12,1.0074,102.257,4.4,2011,7265,all,,0.70831319,19.0,32.0,3.0,9.0,0.5938,0.3333,0.0,0.0,,,110.02,111.687,0.885882,70.8031,-3.189,-0.448559,-2.74044,-3.86066,16.8966,-1.29978,-2.56089,0.5862,1.6552,2.2414,0.5862,0.2414,0.0345,5.069,Wing F,6.70488
10306,Bradford Burgess,VCU,CAA,40,85.1,119.3,19.7,57.8,61.1,7.2,14.3,10.5,13.7,113,150,0.753,121,230,0.526,72,166,0.434,2.3,1.9,37.9,Jr,6-Jun,20,4.36722,121.89,2.5,2011,7278,all,30.6,1.08196721,90.0,143.0,31.0,87.0,0.6294,0.3563,13.0,14.0,0.9286,,101.375,98.5864,3.34849,236.186,6.38805,4.84441,1.54364,5.99491,34.475,5.48406,0.510846,2.125,4.15,6.275,1.65,1.075,0.75,14.275,Wing F,7.34789
10307,Lawrence Gilbert,Louisiana Monroe,SB,28,78.7,99.3,21.7,47.4,52.8,5.7,15.3,11.5,21.1,71,84,0.845,84,164,0.512,28,102,0.275,1.1,1.4,31.6,Sr,7-Jun,22,1.70005,99.9522,3.9,2011,7345,all,80.8,0.65152092,46.0,64.0,38.0,100.0,0.7188,0.38,2.0,2.0,1.0,,110.203,113.28,1.54408,139.736,-2.88007,-0.518972,-2.3611,-2.74758,32.6071,-0.341921,-2.40566,1.5357,3.6071,5.1429,1.5357,0.7143,0.2857,11.5357,Wing F,7.05049
10314,Fred Ellis,Baylor,B12,30,39.9,95.2,14.9,45.3,49.86,6.0,11.0,9.9,25.6,22,28,0.786,31,64,0.484,8,31,0.258,1.4,1.6,29.5,Jr,6-Jun,3,0.330526,90.8927,4.1,2011,7392,all,49.8,0.80644533,17.0,27.0,14.0,37.0,0.6296,0.3784,1.0,1.0,1.0,,98.8696,96.9124,1.66296,80.1229,0.27634,-0.378323,0.654663,-0.424534,16.0333,-1.52118,1.09664,0.7667,1.5,2.2667,0.8333,0.4333,0.2,3.6,Wing F,3.81217
10330,Danny Carter,Stony Brook,AE,31,61.0,94.8,14.7,48.0,50.32,5.1,12.5,5.9,21.2,28,44,0.636,39,83,0.47,23,70,0.329,1.6,1.3,28.8,Jr,9-Jun,2,-0.0200871,84.6899,3.0,2011,7488,all,,0.52635013,29.0,42.0,10.0,41.0,0.6905,0.2439,5.0,5.0,1.0,,96.5393,99.2225,2.3466,130.413,-0.472011,-2.19014,1.71813,-1.38562,25.0,-2.48032,1.0947,1.1613,2.7097,3.871,0.6452,0.5161,0.3226,5.6452,Wing F,5.73504
10349,Johnny Thomas,Marshall,CUSA,28,54.7,121.4,15.8,54.2,57.03,9.2,10.9,4.8,10.0,37,48,0.771,86,145,0.593,12,47,0.255,2.9,1.3,25.0,Jr,6-Jun,0,2.59607,114.858,2.7,2011,7713,all,60.0,0.84202767,55.0,71.0,31.0,74.0,0.7746,0.4189,15.0,15.0,1.0,,100.958,99.5664,2.37311,121.522,4.58152,3.3806,1.20091,4.52992,25.1071,3.44196,1.08796,2.0,2.5,4.5,0.5714,0.5714,0.7143,8.75,Wing F,3.91601
10363,John Adams,Lehigh,Pat,19,12.2,71.0,15.5,43.8,45.45,6.5,9.3,6.1,37.9,6,12,0.5,6,12,0.5,3,12,0.25,2.7,3.3,50.0,Jr,6-Jun,4,-0.531022,65.673,8.6,2011,7756,all,,0.31255196,3.0,5.0,3.0,7.0,0.6,0.4286,0.0,1.0,0.0,,98.0911,101.074,0.713017,31.8205,-2.93143,-4.42526,1.49383,-5.33512,8.0526,-7.00109,1.66598,0.4737,0.6842,1.1579,0.2632,0.4737,0.2105,1.4211,Wing F,4.40529
10370,Will Reigel,Davidson,SC,20,9.8,141.1,9.2,33.3,55.56,16.2,12.3,18.8,15.2,9,12,0.75,2,5,0.4,0,1,0.0,0.8,0.9,200.0,Jr,5-Jun,20,0.677268,115.908,7.9,2011,7829,all,,4.6666664,1.0,2.0,1.0,3.0,0.5,0.3333,0.0,0.0,,,103.709,104.206,0.496707,20.5953,4.34087,3.59722,0.743649,0.578889,6.3,0.238189,0.340699,0.9,0.65,1.55,0.7,0.1,0.05,0.65,Wing F,0.465003
10388,Walt Gibler,Loyola Chicago,Horz,26,46.5,109.8,22.1,43.5,54.08,7.2,16.6,5.5,14.2,97,119,0.815,65,145,0.448,6,25,0.24,2.6,1.8,70.0,Jr,7-Jun,33,2.19397,113.319,4.1,2011,8003,all,3.2,0.5,48.0,76.0,17.0,69.0,0.6316,0.2464,1.0,1.0,1.0,,99.5235,99.311,2.13401,108.376,-0.541559,0.0852354,-0.626795,0.302189,22.2692,0.525721,-0.223532,1.3846,3.0385,4.4231,0.5769,0.6538,0.5385,9.4231,Wing F,2.62173
