,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
16258,Vander Joaquim,Hawaii,WAC,30,76.0,108.8,22.4,55.3,57.65,11.9,21.7,7.4,16.9,106,169,0.627,157,284,0.553,0,0,0.0,5.5,1.2,59.5,Jr,10-Jun,15,2.85421,111.418,4.1,2012,19055,all,0.8,0.51613683,70.0,90.0,84.0,186.0,0.7778,0.4516,25.0,26.0,0.9615,,100.892,100.904,2.6829,202.99,2.65245,1.11013,1.54231,2.48884,30.7667,2.32586,0.162973,3.0667,6.2,9.2667,1.0667,0.6333,1.7333,14.0,C,0.0
16261,Fran Dougherty,Penn,Ivy,33,41.0,87.8,21.3,49.2,49.61,13.7,17.4,5.5,26.0,26,53,0.491,62,126,0.492,0,0,0.0,5.8,1.4,42.1,So,8-Jun,12,0.31211,89.8266,5.5,2012,19067,all,,0.29164662,56.0,97.0,6.0,29.0,0.5773,0.2069,0.0,0.0,,,97.9733,97.101,1.6664,101.041,-2.27857,-4.34074,2.06217,-3.38569,16.6061,-3.53641,0.150716,1.7576,2.2727,4.0303,0.4242,0.3636,0.7879,4.5455,C,0.0
16267,Kevin Thomas,Tulane,CUSA,28,27.9,94.9,14.4,58.9,56.08,9.7,9.4,2.8,25.0,8,21,0.381,33,56,0.589,0,0,0.0,6.4,0.6,37.5,So,9-Jun,20,0.117703,87.288,5.9,2012,19091,all,,0.21058061,26.0,40.0,7.0,16.0,0.65,0.4375,12.0,17.0,0.7059,,98.318,99.8094,1.06272,52.3125,-1.97781,-3.48618,1.50837,-3.50108,11.6429,-3.79122,0.290145,0.9643,0.8929,1.8571,0.1429,0.1071,0.6429,2.6429,C,0.0
16283,John McArthur,Santa Clara,WCC,25,52.4,90.1,14.5,39.2,45.58,4.5,16.0,3.4,17.4,35,44,0.795,49,124,0.395,0,1,0.0,1.3,0.7,35.2,So,9-Jun,25,-0.108389,83.0163,4.5,2012,19149,all,,0.40000001,15.0,29.0,34.0,95.0,0.5172,0.3579,0.0,0.0,,,113.843,111.947,1.17166,90.6787,-5.49797,-3.53319,-1.96478,-5.92167,23.68,-4.00387,-1.91781,1.0,3.0,4.0,0.4,0.28,0.28,5.32,C,0.100672
16292,Jonathon Gac,Loyola Chicago,Horz,25,16.3,84.4,19.4,55.6,54.41,10.2,16.1,8.0,31.9,9,19,0.474,20,36,0.556,0,0,0.0,0.6,1.7,52.8,So,9-Jun,34,-0.00566182,84.1329,5.7,2012,19177,all,,0.33333331,11.0,21.0,9.0,15.0,0.5238,0.6,0.0,1.0,0.0,,102.229,103.747,0.593258,32.3654,-5.50769,-4.4028,-1.10489,-5.60927,7.64,-4.54151,-1.06775,0.6,0.92,1.52,0.24,0.2,0.04,1.96,C,0.0
16296,Levan Shengelia,Rhode Island,A10,31,22.7,85.8,16.3,46.9,47.53,8.8,12.0,5.4,26.2,20,43,0.465,23,49,0.469,0,0,0.0,1.9,1.2,87.8,So,9-Jun,11,-0.0388346,83.1148,8.2,2012,19195,all,,0.38101566,20.0,36.0,3.0,13.0,0.5556,0.2308,0.0,0.0,,,110.164,107.823,0.58312,45.5031,-4.51028,-3.00363,-1.50665,-6.05731,9.2903,-5.22255,-0.834756,0.8065,0.9032,1.7097,0.2581,0.1935,0.1613,2.129,C,0.0
16300,Dartaye Ruffin,Drexel,CAA,36,54.2,102.9,16.2,50.3,52.93,9.4,18.4,4.2,18.1,42,67,0.627,80,159,0.503,0,0,0.0,3.0,1.9,42.1,So,8-Jun,35,1.01415,97.8376,5.3,2012,19211,all,,0.42861553,59.0,91.0,21.0,68.0,0.6484,0.3088,4.0,4.0,1.0,,89.0712,90.5987,2.6878,152.292,1.89358,-0.483576,2.37716,1.09039,21.6667,-1.03174,2.12213,1.5833,3.3611,4.9444,0.4167,0.6111,0.5556,5.6111,C,0.0
16302,Sandi Marcius,Purdue,B10,24,14.5,88.0,15.4,53.8,56.44,9.5,21.0,4.4,35.6,11,18,0.611,14,26,0.538,0,0,0.0,2.8,1.2,69.2,So,9-Jun,55,0.0301437,85.3757,6.5,2012,19213,all,69.6,0.27773333,5.0,8.0,9.0,18.0,0.625,0.5,2.0,2.0,1.0,,100.575,95.3975,0.908429,37.3797,-1.56222,-2.82061,1.25838,-3.49275,8.4583,-4.33113,0.838383,0.7083,1.4167,2.125,0.2083,0.1667,0.2083,1.625,C,0.0
16305,Jon Nwannunu,UNC Asheville,BSth,20,13.2,85.7,15.9,33.3,46.73,8.4,12.6,4.2,28.3,17,22,0.773,9,27,0.333,0,0,0.0,5.9,0.7,81.5,Sr,8-Jun,35,-0.117635,80.1886,7.6,2012,19217,all,,0.30769232,5.0,15.0,4.0,12.0,0.3333,0.3333,0.0,0.0,,,103.767,103.335,0.650749,29.3081,-5.43079,-5.73387,0.303085,-5.7646,8.2,-5.77996,0.015364,0.55,0.9,1.45,0.2,0.1,0.45,1.75,C,0.0
16311,Darius Morales,East Carolina,CUSA,19,5.8,71.6,7.0,42.9,42.86,1.9,13.5,0.0,27.3,0,0,0.0,3,7,0.429,0,0,0.0,1.7,1.9,0.0,So,8-Jun,35,-0.309313,57.2886,12.1,2012,19260,all,5.2,0.0,3.0,6.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,,99.6875,99.5211,0.306655,11.382,-6.4329,-5.85027,-0.582625,-9.65522,3.3158,-10.6597,1.00447,0.0526,0.3684,0.4211,0.0,0.1053,0.0526,0.3158,C,0.0
16316,Babatunde Olumuyiwa,USC Upstate,ASun,32,41.0,95.6,18.5,51.8,52.2,7.6,13.8,7.2,23.7,24,46,0.522,73,139,0.525,0,2,0.0,6.2,1.4,32.6,So,8-Jun,34,0.460066,92.4307,5.6,2012,19277,all,,0.47504001,48.0,76.0,25.0,63.0,0.6316,0.3968,18.0,22.0,0.8182,,99.7438,99.185,1.54627,97.2564,-0.54619,-2.79053,2.24434,-1.69037,16.4688,-2.77893,1.08857,1.1562,1.8125,2.9688,0.5938,0.4062,0.9062,5.3125,C,0.219376
16317,Djim Bandoumel,Idaho,WAC,30,62.5,107.1,18.8,52.5,55.07,7.9,16.6,9.4,16.0,54,84,0.643,104,198,0.525,0,0,0.0,6.1,0.4,42.4,Sr,8-Jun,15,1.79339,104.367,3.3,2012,19285,all,,0.89468692,76.0,128.0,28.0,70.0,0.5938,0.4,31.0,36.0,0.8611,,103.669,102.717,2.11713,137.668,0.869173,-0.538609,1.40778,1.10439,26.0333,0.752964,0.351428,1.5667,3.8,5.3667,1.1333,0.1667,1.4667,8.7333,C,0.0
16344,Cameron Bairstow,New Mexico,MWC,33,36.7,96.2,16.0,42.7,50.03,13.1,13.7,3.6,24.1,42,63,0.667,35,81,0.432,0,1,0.0,4.4,1.4,76.8,So,9-Jun,41,0.43683,92.6721,6.2,2012,19393,all,,0.31246778,23.0,38.0,12.0,43.0,0.6053,0.2791,5.0,5.0,1.0,49.0,90.0383,89.0081,1.95971,98.108,1.85235,-1.52181,3.37416,-1.36076,15.1818,-3.32384,1.96308,1.6061,1.8788,3.4848,0.303,0.3636,0.5758,3.3939,C,0.120149
16352,Kourtney Roberson,Texas A&M,B12,9,9.2,92.7,24.1,60.0,57.83,15.9,31.3,2.0,27.6,11,22,0.5,15,25,0.6,0,0,0.0,2.1,1.1,88.0,So,9-Jun,32,0.544664,96.7405,2.1,2012,19403,all,76.6,0.08332709,14.0,22.0,1.0,3.0,0.6364,0.3333,2.0,2.0,1.0,,92.1179,93.9911,1.42222,24.221,-4.45685,-3.76319,-0.693668,0.486162,12.6667,0.345523,0.140638,1.6667,3.2222,4.8889,0.1111,0.2222,0.2222,4.5556,C,0.0
16367,Robert Garrett,Santa Clara,WCC,26,19.2,100.0,8.5,55.6,48.35,4.0,15.1,1.8,6.5,3,15,0.2,15,27,0.556,0,0,0.0,9.3,0.6,55.6,Fr,Jul-00,35,-0.0362088,83.0924,7.2,2012,19440,all,,1.0,13.0,18.0,2.0,8.0,0.7222,0.25,4.0,4.0,1.0,,110.278,108.915,0.502474,39.2395,-0.693332,-3.08431,2.39097,-3.43221,8.3462,-4.28841,0.856201,0.3077,1.0,1.3077,0.0769,0.0769,0.7308,1.2692,C,0.0
16388,Alex Len,Maryland,ACC,22,36.0,98.6,16.8,55.3,56.54,8.8,20.0,6.0,24.9,27,46,0.587,52,93,0.559,0,1,0.0,10.0,0.5,48.9,Fr,1-Jul,25,1.03437,98.6614,4.6,2012,19499,all,,0.39393334,38.0,51.0,14.0,42.0,0.7451,0.3333,21.0,22.0,0.9545,5.0,99.3619,94.455,2.30492,99.3874,3.97853,-1.12081,5.09934,2.26331,21.1818,-0.869039,3.13235,1.6364,3.7727,5.4091,0.5909,0.1818,2.1364,5.9545,C,0.126888
16390,Will Wise,UMBC,AE,28,20.8,74.6,14.5,43.5,42.88,5.8,12.3,2.4,26.8,8,21,0.381,20,46,0.435,0,0,0.0,3.1,0.7,45.7,Fr,8-Jun,24,-0.555317,66.4002,7.7,2012,19501,all,,0.17641245,15.0,21.0,5.0,25.0,0.7143,0.2,0.0,0.0,,,111.522,115.286,0.342275,40.7634,-9.34224,-6.89056,-2.45168,-10.0596,9.0357,-8.01093,-2.04872,0.5,0.9286,1.4286,0.1071,0.1071,0.25,1.7143,C,0.0
16391,Nate Basalyga,UMBC,AE,23,15.6,101.2,11.1,55.6,54.47,9.4,11.3,8.7,24.7,2,5,0.4,15,27,0.556,0,0,0.0,1.8,0.9,18.5,Fr,9-Jun,50,0.0388288,85.7179,8.0,2012,19503,all,,0.88883208,13.0,20.0,2.0,7.0,0.65,0.2857,0.0,0.0,,,111.972,114.756,0.328739,29.9348,-4.07387,-2.34635,-1.72753,-5.94614,8.2609,-4.53587,-1.41027,0.7391,0.7826,1.5217,0.3478,0.1304,0.1304,1.3913,C,0.0
16404,Tyrone Brown,Georgia Southern,SC,28,19.2,95.1,16.4,62.5,63.24,8.7,8.7,3.8,32.0,9,14,0.643,25,40,0.625,0,0,0.0,3.3,0.8,35.0,Fr,8-Jun,25,0.117175,88.7439,5.1,2012,19556,all,23.6,0.21058061,16.0,25.0,9.0,15.0,0.64,0.6,9.0,11.0,0.8182,,105.964,108.283,0.481628,31.8053,-4.86236,-3.91577,-0.946585,-4.8288,7.7857,-3.49154,-1.33726,0.5357,0.5357,1.0714,0.1429,0.1071,0.2143,2.1071,C,0.0
16409,Jordan Aaberg,North Dakota St.,Sum,30,28.8,119.4,14.7,65.6,71.57,6.9,20.7,2.2,22.3,28,30,0.933,42,64,0.656,0,0,0.0,6.7,1.6,46.9,So,9-Jun,44,0.932222,107.634,6.4,2012,19565,all,,0.21048477,28.0,34.0,14.0,30.0,0.8235,0.4667,8.0,8.0,1.0,,97.9751,98.153,1.12878,74.0264,0.57555,-0.999692,1.57524,0.145555,11.6333,-1.13443,1.27998,0.6,2.0333,2.6333,0.1333,0.3,0.7333,3.7333,C,0.0
16418,Rokas Cesnulevicius,Evansville,MVC,24,13.8,95.4,11.3,47.1,45.86,10.9,12.9,6.1,20.9,7,17,0.412,8,17,0.471,0,0,0.0,3.4,1.4,100.0,Fr,8-Jun,25,0.0220716,85.2431,9.3,2012,19602,all,,0.85704489,7.0,10.0,1.0,7.0,0.7,0.1429,0.0,0.0,,,105.925,102.714,0.583192,30.5353,0.0836384,-1.05776,1.1414,-4.80133,7.3333,-4.3469,-0.454428,0.625,0.7083,1.3333,0.25,0.1667,0.2083,0.9583,C,0.0
16420,George Goode,Fairleigh Dickinson,NEC,29,77.2,102.7,22.5,49.0,52.43,7.2,20.3,12.6,14.5,74,107,0.692,148,297,0.498,0,5,0.0,4.9,0.9,35.4,Sr,9-Jun,1,2.02197,103.229,3.9,2012,19611,all,84.8,0.9000058,77.0,109.0,71.0,188.0,0.7064,0.3777,21.0,25.0,0.84,,104.066,105.616,2.22033,175.106,-1.26201,-1.55096,0.288951,-0.446911,30.8621,0.13099,-0.577902,1.9655,5.4483,7.4138,1.5517,0.4483,1.4138,12.7586,C,0.326897
16439,D.J. Shelton,Washington St.,P12,34,34.6,105.2,17.9,61.6,62.19,9.8,14.2,4.6,22.9,50,83,0.602,53,86,0.616,0,0,0.0,4.1,1.4,96.5,So,10-Jun,23,0.989238,103.806,5.4,2012,19648,all,,0.33329899,44.0,64.0,9.0,22.0,0.6875,0.4091,14.0,17.0,0.8235,,102.995,99.3007,1.37137,86.0224,1.87158,0.372633,1.49895,0.423931,14.7059,-0.331102,0.755033,1.0588,1.7353,2.7941,0.3235,0.3235,0.5,4.5882,C,0.0
16450,Carlton Geathers,South Carolina,SEC,28,17.6,96.6,9.3,43.5,48.78,8.0,16.9,0.9,22.1,8,12,0.667,10,23,0.435,0,0,0.0,9.4,1.8,52.2,Fr,10-Jun,45,0.0162274,84.9492,4.4,2012,19682,all,45.4,0.1428,5.0,9.0,5.0,14.0,0.5556,0.3571,1.0,1.0,1.0,,100.573,96.543,0.805339,41.2447,0.397254,-3.24501,3.64226,-0.309458,7.8214,-2.60646,2.297,0.5357,1.0,1.5357,0.0357,0.2143,0.6071,1.0,C,0.0
16465,Percy Gibson,Iowa St.,B12,29,22.9,118.1,18.4,65.6,64.61,8.0,13.9,2.2,13.5,21,37,0.568,59,90,0.656,0,0,0.0,4.5,1.0,41.1,Fr,9-Jun,24,1.3036,119.38,4.4,2012,19719,all,38.6,0.23064912,40.0,43.0,19.0,47.0,0.9302,0.4043,0.0,0.0,,,99.5577,96.1549,1.12359,56.9436,1.86669,1.09796,0.768724,4.33067,10.7241,2.68822,1.64245,0.7241,1.3103,2.0345,0.1034,0.1724,0.4828,4.7931,C,0.0
16467,Orin O'Bryant,Hampton,MEAC,30,20.5,75.1,12.9,50.0,46.76,5.5,13.9,5.9,33.1,7,21,0.333,18,36,0.5,0,0,0.0,7.1,1.3,58.3,Sr,10-Jun,21,-0.63209,64.1644,7.0,2012,19724,all,,0.40002999,14.0,21.0,4.0,15.0,0.6667,0.2667,3.0,3.0,1.0,,96.4195,100.064,0.823143,54.295,-3.61833,-6.96727,3.34894,-5.41294,9.1,-7.5445,2.13156,0.4667,1.1667,1.6333,0.2667,0.2,0.6,1.4333,C,0.0
16500,Darion Atkins,Virginia,ACC,27,21.4,120.8,12.5,58.1,58.63,11.5,17.5,2.3,9.5,11,19,0.579,25,43,0.581,0,0,0.0,8.3,2.9,44.2,Fr,8-Jun,32,0.953064,111.44,7.3,2012,19801,all,36.2,0.59989201,21.0,34.0,4.0,9.0,0.6176,0.4444,7.0,7.0,1.0,,81.1599,78.1624,1.69518,63.5801,7.86516,0.60525,7.25991,4.39783,10.1852,-1.06654,5.46437,0.8519,1.4444,2.2963,0.1111,0.4444,0.7037,2.2593,C,0.0
16507,Stephon Smith,San Jose St.,WAC,29,37.5,95.9,15.3,49.5,50.36,7.9,13.0,4.4,18.2,17,32,0.531,48,97,0.495,0,0,0.0,1.7,0.8,33.0,Fr,8-Jun,10,0.174971,87.6027,6.2,2012,19815,all,,0.42853196,34.0,60.0,14.0,37.0,0.5667,0.3784,0.0,0.0,,,109.53,108.708,0.94856,73.8506,-5.08601,-3.80353,-1.28248,-6.26217,15.8966,-4.84946,-1.41271,1.1379,1.7241,2.8621,0.3103,0.2069,0.2414,3.8966,C,0.0
16513,Rudy Turner,McNeese St.,Slnd,26,49.0,101.7,21.1,53.5,56.07,10.5,20.7,3.1,20.9,39,57,0.684,91,170,0.535,0,0,0.0,4.9,1.0,33.5,Sr,9-Jun,52,1.35874,101.687,5.6,2012,19831,all,,0.18605636,63.0,90.0,28.0,80.0,0.7,0.35,5.0,6.0,0.8333,,99.6349,101.811,1.92294,115.741,-3.34781,-2.57508,-0.772733,-2.13047,22.6923,-1.41926,-0.711211,2.1538,3.9615,6.1154,0.3077,0.3846,1.0385,8.5,C,0.0
16547,John Bailey,Portland,WCC,24,9.6,88.3,15.9,40.9,45.13,7.2,16.5,10.4,22.3,7,12,0.583,9,21,0.429,0,1,0.0,2.7,1.5,54.5,Fr,8-Jun,5,-0.00185807,84.2378,6.6,2012,19945,all,,0.85704489,7.0,11.0,2.0,10.0,0.6364,0.2,1.0,1.0,1.0,,109.356,105.145,0.355623,21.2628,-2.75336,-2.94201,0.188643,-3.87126,4.8333,-4.08756,0.216302,0.2917,0.6667,0.9583,0.25,0.125,0.125,1.0417,C,0.508272
16559,Alexander Scotland-Williamson,UAB,CUSA,22,7.1,75.9,8.8,50.0,51.09,8.4,7.9,2.3,41.6,3,6,0.5,2,4,0.5,0,0,0.0,2.4,0.0,150.0,Jr,9-Jun,33,-0.288977,63.4107,5.0,2012,19976,all,,0.20017597,2.0,3.0,0.0,1.0,0.6667,0.0,0.0,0.0,,,103.905,100.009,0.363533,11.7787,-3.78832,-4.3099,0.521576,-4.18318,4.0,-4.8693,0.68612,0.2727,0.2727,0.5455,0.0455,0.0,0.0909,0.3182,C,0.0
16566,Josh Crittle,UCF,CUSA,30,42.7,97.1,17.4,44.4,49.18,9.0,9.7,4.8,20.3,33,45,0.733,55,124,0.444,0,0,0.0,1.7,1.9,36.3,Jr,8-Jun,24,0.688279,95.5973,7.2,2012,20003,all,71.0,0.40000001,20.0,46.0,35.0,78.0,0.4348,0.4487,3.0,3.0,1.0,,100.956,99.3809,1.65009,86.0886,-0.792892,-1.23094,0.43805,-2.851,17.6333,-3.53421,0.683208,1.4,1.4667,2.8667,0.4,0.5333,0.2667,4.7667,C,0.0
16595,Brad Reid,UMKC,Sum,14,7.6,106.9,16.1,52.2,52.22,5.5,17.4,7.5,8.4,3,6,0.5,12,23,0.522,0,0,0.0,3.4,0.7,26.1,Jr,11-Jun,33,0.309093,98.0247,8.7,2012,20067,all,,1.4996501,7.0,13.0,5.0,11.0,0.5385,0.4545,0.0,1.0,0.0,,109.58,107.985,0.415027,14.6939,-4.0571,-2.5386,-1.51851,-5.41399,6.5714,-4.9661,-0.447886,0.2857,0.8571,1.1429,0.2143,0.0714,0.2143,1.9286,C,0.0
16596,Corey Petros,Oakland,Sum,35,70.8,111.2,15.9,55.3,56.13,10.4,20.8,4.5,15.3,62,110,0.564,119,215,0.553,0,0,0.0,1.5,0.7,51.2,Fr,10-Jun,42,1.90939,103.775,4.0,2012,20070,all,24.2,0.55811492,82.0,131.0,37.0,84.0,0.626,0.4405,10.0,11.0,0.9091,,111.517,110.305,1.57689,172.954,-2.13507,0.0910379,-2.22611,-2.5479,28.6286,0.101379,-2.64928,2.5429,4.7714,7.3143,0.6857,0.3714,0.4,8.5714,C,0.0
16619,Brad Waldow,Saint Mary's,WCC,31,47.6,121.6,20.1,66.3,63.43,14.2,15.4,4.4,12.5,47,93,0.505,106,160,0.662,0,0,0.0,5.5,1.3,58.1,Fr,9-Jun,0,2.43056,121.175,4.6,2012,20144,all,47.2,0.5,89.0,122.0,17.0,38.0,0.7295,0.4474,15.0,16.0,0.9375,,96.2191,94.5071,2.10153,110.206,4.34399,2.78379,1.56019,4.46717,19.0968,3.5332,0.933966,2.1613,2.4516,4.6129,0.3871,0.3871,1.0323,8.3548,C,0.0
16624,Thomas van der Mars,Portland,WCC,30,61.8,102.0,16.9,52.4,54.55,9.7,16.2,5.5,19.2,47,77,0.61,87,166,0.524,0,0,0.0,3.9,1.1,46.4,Fr,11-Jun,12,1.2287,98.6668,4.9,2012,20179,all,,0.46337893,51.0,75.0,36.0,91.0,0.68,0.3956,8.0,8.0,1.0,,109.969,106.413,1.71073,132.96,0.411137,-0.324716,0.735853,-1.30323,24.8333,-0.925871,-0.377357,2.0,3.3667,5.3667,0.6333,0.4667,0.9333,7.3667,C,0.0
16630,T.J. Hallice,Mercer,ASun,37,10.1,75.2,14.8,25.0,29.36,11.5,13.4,9.8,22.0,6,14,0.429,6,20,0.3,0,4,0.0,3.1,1.2,58.3,Fr,9-Jun,14,-0.217481,68.7845,5.3,2012,20206,all,3.0,1.0,6.0,14.0,0.0,6.0,0.4286,0.0,0.0,3.0,0.0,,97.0769,96.9812,0.410356,25.9676,-3.67194,-4.50454,0.832598,-4.32976,4.0541,-4.87367,0.543911,0.3514,0.4865,0.8378,0.2162,0.0811,0.1081,0.4865,C,1.62793
16637,Adrick McKinney,TCU,MWC,31,43.0,80.7,22.3,41.1,42.3,8.8,16.4,8.9,22.3,35,78,0.449,65,157,0.414,0,1,0.0,1.7,2.1,49.4,Jr,8-Jun,24,0.089496,85.8026,4.6,2012,20250,all,,0.5,48.0,92.0,17.0,65.0,0.5217,0.2615,2.0,3.0,0.6667,,104.56,102.867,1.4454,102.606,-3.87514,-3.8104,-0.0647405,-4.13896,18.0968,-3.46009,-0.678867,1.3871,2.2581,3.6452,0.7742,0.6452,0.2903,5.3226,C,0.10373
16648,Will Artino,Creighton,MVC,34,17.4,112.5,20.4,62.3,65.28,10.2,24.7,10.7,23.6,21,28,0.75,38,61,0.623,0,0,0.0,3.2,1.2,45.9,Fr,11-Jun,31,0.781618,115.838,8.3,2012,20286,all,,0.70010203,29.0,39.0,9.0,22.0,0.7436,0.4091,8.0,9.0,0.8889,,97.8466,95.8955,0.755904,52.9911,3.5787,1.82384,1.75486,0.275884,7.2059,-1.21304,1.48892,0.5588,1.5882,2.1471,0.4118,0.1471,0.2353,2.8529,C,0.0
16658,Andre Drummond,Connecticut,BE,34,70.3,100.7,20.8,53.8,50.93,14.2,15.5,3.4,16.0,26,88,0.295,157,290,0.541,0,2,0.0,9.9,1.8,30.1,Fr,10-Jun,12,2.16691,106.547,3.1,2012,20311,all,83.4,0.28847914,130.0,185.0,27.0,105.0,0.7027,0.2571,80.0,89.0,0.8989,9.0,95.5401,90.5331,3.4961,200.006,5.56709,0.789686,4.7774,4.32984,28.4412,1.78075,2.5491,3.3529,4.2059,7.5588,0.4412,0.8235,2.7059,10.0,C,0.127848
16663,Leon Gibson,Houston,CUSA,26,28.1,99.6,18.6,47.7,50.62,10.2,19.6,5.8,19.1,20,31,0.645,42,87,0.483,0,1,0.0,2.9,0.4,35.2,Jr,9-Jun,15,0.625113,98.7468,5.3,2012,20323,all,,0.5,29.0,43.0,13.0,44.0,0.6744,0.2955,3.0,3.0,1.0,,105.031,105.526,0.908334,57.185,-3.34156,-1.50588,-1.83568,-2.79337,12.6923,-1.43302,-1.36035,1.0769,2.2692,3.3462,0.3846,0.0769,0.3846,4.0,C,0.184698
16666,Jordan Pope-Didier,Texas A&M Corpus Chris,Slnd,28,24.5,70.9,12.3,41.7,40.92,6.7,11.9,2.2,29.6,2,7,0.286,20,44,0.455,0,4,0.0,1.9,1.4,14.6,Fr,8-Jun,21,-0.803908,62.2379,7.6,2012,20329,all,,0.1665889,12.0,16.0,8.0,28.0,0.75,0.2857,0.0,0.0,,,102.237,104.761,0.784876,50.2715,-7.31613,-6.49244,-0.823698,-7.84769,10.5714,-7.83661,-0.0110856,0.6429,1.0714,1.7143,0.1071,0.25,0.1786,1.5,C,0.807965
16674,Jamie Schneck,Hartford,AE,26,30.3,85.7,16.5,57.1,54.33,6.1,16.7,12.3,29.8,14,34,0.412,36,63,0.571,0,0,0.0,5.4,0.6,54.0,Fr,8-Jun,50,-0.237131,79.6079,5.2,2012,20340,all,,0.64513969,34.0,55.0,2.0,8.0,0.6182,0.25,2.0,2.0,1.0,,100.417,104.661,1.08481,68.5684,-4.29615,-5.86941,1.57326,-4.22066,14.6923,-4.92017,0.699512,0.7308,1.9231,2.6538,0.7692,0.1538,0.6538,3.3077,C,0.0
16677,Nnanna Egwu,Illinois,B10,32,24.2,82.4,15.0,47.4,47.49,8.5,10.9,3.8,29.0,6,13,0.462,27,57,0.474,0,0,0.0,7.5,1.2,22.8,Fr,10-Jun,32,-0.187883,78.7482,7.8,2012,20346,all,85.2,0.27272727,15.0,20.0,12.0,37.0,0.75,0.3243,5.0,6.0,0.8333,,98.0094,91.3638,1.17366,56.9481,0.196568,-4.15304,4.34961,-2.92374,9.7812,-6.09778,3.17404,0.6562,0.8438,1.5,0.1875,0.1875,0.625,1.875,C,0.0
16682,David Kravish,California,P12,34,61.3,118.6,14.0,59.4,61.22,10.9,16.8,4.0,15.0,38,55,0.691,98,165,0.594,0,0,0.0,5.0,0.7,33.3,Fr,9-Jun,45,2.3116,111.507,3.7,2012,20361,all,44.6,0.6207058,52.0,65.0,46.0,100.0,0.8,0.46,7.0,7.0,1.0,,92.3256,90.2327,3.07409,164.325,5.71264,1.87781,3.83483,3.84187,24.5294,1.32175,2.52011,2.0882,3.5,5.5882,0.5294,0.2941,1.2059,6.8824,C,0.0
16763,Cady Lalanne,Massachusetts,A10,14,13.9,100.3,22.7,57.7,58.39,15.9,23.2,2.9,25.2,12,20,0.6,35,59,0.593,4,12,0.333,10.3,0.0,28.2,Fr,9-Jun,10,1.02833,104.295,5.0,2012,20635,all,64.2,0.13637521,29.0,45.0,6.0,14.0,0.6444,0.4286,6.0,6.0,1.0,55.0,93.4354,95.138,1.60904,48.5116,0.263104,-2.0364,2.2995,1.1324,14.8571,0.450805,0.681594,2.2857,3.3571,5.6429,0.2143,0.0,1.5,6.7143,C,3.114
16766,Cedrick Williams,UNC Wilmington,CAA,30,58.3,103.8,15.5,45.8,48.57,13.1,13.6,7.3,16.0,37,63,0.587,65,142,0.458,0,0,0.0,6.4,1.6,44.4,Fr,8-Jun,40,1.0629,97.4951,4.5,2012,20646,all,,0.86200474,23.0,42.0,42.0,100.0,0.5476,0.42,4.0,5.0,0.8,,103.499,102.697,1.91224,132.118,2.87749,0.11998,2.75751,0.321737,23.3,-0.397241,0.718978,2.7667,2.9,5.6667,0.8333,0.6333,1.4333,5.5667,C,0.0
16786,Justin Wesley,Kansas,B12,38,20.8,99.7,9.2,56.7,53.13,9.7,11.0,0.5,21.6,11,26,0.423,17,30,0.567,0,0,0.0,4.5,1.1,86.7,So,9-Jun,4,0.123558,88.5128,8.5,2012,20677,all,,0.09084629,15.0,24.0,1.0,4.0,0.625,0.25,5.0,8.0,0.625,,94.2859,88.6673,1.11805,57.0152,2.1649,-0.492398,2.65729,-0.286575,8.5789,-3.45548,3.1689,0.6842,0.8684,1.5526,0.0263,0.1579,0.3684,1.1842,C,0.0
16810,Andrew Smith,Liberty,BSth,19,6.2,94.0,15.8,66.7,63.97,8.3,18.2,2.7,32.2,3,6,0.5,8,12,0.667,0,0,0.0,7.4,0.0,50.0,Fr,9-Jun,11,0.0261447,86.35,5.0,2012,20732,all,,0.16656111,6.0,7.0,2.0,5.0,0.8571,0.4,3.0,3.0,1.0,,107.011,108.942,0.22739,13.0798,-5.01641,-4.92137,-0.095044,-4.4658,3.7895,-3.17737,-1.28844,0.2632,0.5789,0.8421,0.0526,0.0,0.2632,1.0,C,0.0
16839,Josiah Heath,Canisius,MAAC,30,55.5,113.1,11.8,50.5,55.23,11.0,19.4,4.7,16.5,38,55,0.691,49,96,0.51,0,1,0.0,4.2,1.6,56.7,Fr,9-Jun,50,0.976387,97.0149,5.1,2012,20804,all,,0.72726034,30.0,49.0,19.0,47.0,0.6122,0.4043,1.0,2.0,0.5,,107.219,109.088,1.33055,132.848,-0.91941,-1.08216,0.162748,-1.99356,22.4,-1.52787,-0.46569,2.2333,3.8,6.0333,0.5333,0.6,0.8667,4.5333,C,0.0883554
