,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
15441,Arjun Ohri,NJIT,GWC,28,40.5,102.1,16.1,51.9,52.59,0.5,5.6,9.8,14.5,5,6,0.833,13,31,0.419,38,104,0.365,0.5,1.6,4.4,Sr,4-Jun,25,0.470372,92.7107,4.0,2012,15861,all,,1.16658891,6.0,10.0,7.0,21.0,0.6,0.3333,0.0,0.0,,,108.448,113.587,0.71787,64.2371,-4.09027,-0.487027,-3.60325,-3.09726,16.5,-1.22878,-1.86848,0.0714,0.7857,0.8571,0.75,0.4286,0.0714,5.1786,Combo G,13.4752
15443,Romain Henry,Kennesaw St.,ASun,30,51.9,74.6,13.7,40.7,43.09,3.1,9.2,11.8,33.4,14,23,0.609,20,63,0.317,13,34,0.382,0.2,1.7,23.7,Sr,5-Jun,4,-1.22377,67.3666,4.0,2012,15866,all,,0.78719601,10.0,31.0,10.0,32.0,0.3226,0.3125,0.0,0.0,,,118.072,117.05,0.670079,86.4662,-7.53744,-4.91808,-2.61935,-8.54657,21.2,-5.93324,-2.61334,0.5667,1.4667,2.0333,1.2333,0.5667,0.0333,3.1,Combo G,3.30998
15444,Jordin Mayes,Arizona,P12,29,36.3,91.7,17.4,42.7,46.66,1.9,8.3,12.8,19.3,24,31,0.774,26,62,0.419,20,69,0.29,0.4,3.1,23.7,So,2-Jun,20,0.339089,89.9313,3.4,2012,15869,all,76.4,1.10719835,13.0,22.0,13.0,40.0,0.5909,0.325,0.0,0.0,,,95.8273,93.1441,2.01684,91.4135,0.125598,-0.98778,1.11338,-0.197069,17.6552,-2.60467,2.4076,0.2759,1.3103,1.5862,1.069,0.8966,0.069,4.6897,Combo G,8.2706
15449,Jordan Clarkson,Tulsa,CUSA,31,82.5,106.6,27.0,49.1,54.92,4.2,9.6,18.9,18.0,134,171,0.784,124,269,0.461,43,115,0.374,1.7,1.7,44.5,So,4-Jun,3,3.90413,118.439,2.8,2012,15896,all,59.0,0.95181886,66.0,109.0,58.0,160.0,0.6055,0.3625,3.0,3.0,1.0,46.0,99.5635,98.2903,3.21334,169.865,3.15136,3.26734,-0.11598,4.42178,33.9355,4.09154,0.330241,1.129,2.7419,3.871,2.5484,0.9355,0.5484,16.4839,Combo G,6.74348
15450,Tim Peete,Tulsa,CUSA,31,65.3,90.6,14.5,48.3,48.97,2.0,12.1,16.5,27.5,22,43,0.512,36,82,0.439,23,64,0.359,0.8,2.3,29.5,So,3-Jun,5,0.0511194,84.9124,2.2,2012,15897,all,55.4,1.24077156,18.0,34.0,18.0,48.0,0.5294,0.375,5.0,5.0,1.0,,97.9645,96.7118,2.68755,144.448,1.3477,-0.0942798,1.44198,0.161281,26.871,-1.50437,1.66565,0.4194,2.7419,3.1613,2.1613,1.0,0.1935,5.2581,Combo G,4.74141
15466,Scottie Haralson,Tulsa,CUSA,31,76.0,114.9,16.7,55.3,56.33,3.0,5.8,7.8,12.6,20,26,0.769,27,72,0.375,90,221,0.407,0.7,0.6,8.9,Jr,4-Jun,34,2.88472,111.695,1.9,2012,15956,all,37.8,1.0,2.0,11.0,25.0,61.0,0.1818,0.4098,0.0,0.0,,,104.093,102.762,2.48813,123.693,2.38241,4.02049,-1.63808,2.96731,31.2581,3.97071,-1.0034,0.7419,1.5161,2.2581,1.0645,0.3226,0.1935,11.0968,Combo G,14.0676
15467,Sean Armand,Iona,MAAC,33,46.8,127.1,18.6,65.1,66.09,4.1,8.6,11.1,12.5,22,28,0.786,28,54,0.519,79,171,0.462,0.3,1.9,12.4,So,3-Jun,22,2.56284,123.788,3.2,2012,15967,all,,1.57684998,16.0,29.0,12.0,25.0,0.5517,0.48,0.0,0.0,,,103.451,103.751,1.46843,107.038,4.87972,6.41359,-1.53387,6.66496,18.9394,7.16823,-0.503268,0.6364,1.4242,2.0606,1.2424,0.6364,0.0606,9.5455,Combo G,15.2716
15469,Stephen Holt,Saint Mary's,WCC,26,68.7,122.1,16.2,56.7,62.22,5.4,12.6,16.7,18.2,76,98,0.776,57,100,0.57,24,64,0.375,0.1,3.2,59.8,So,4-Jun,14,3.44856,114.57,2.8,2012,15972,all,47.4,1.87805182,46.0,65.0,11.0,35.0,0.7077,0.3143,1.0,1.0,1.0,,96.7587,95.5115,3.51882,155.719,6.75878,4.35697,2.40181,5.37428,32.8846,2.49781,2.87647,1.4231,3.4615,4.8846,2.9615,1.6923,0.0385,10.0769,Combo G,4.60823
15471,Sandro Carissimo,Vermont,AE,36,72.2,105.4,14.9,50.0,53.03,2.4,9.4,16.6,19.8,36,45,0.8,65,131,0.496,30,89,0.337,0.7,2.5,20.5,So,2-Jun,12,1.17329,96.0622,1.8,2012,15978,all,,1.75512462,39.0,62.0,26.0,69.0,0.629,0.3768,0.0,0.0,,,96.5711,100.138,2.62536,176.506,2.38636,0.843502,1.54286,1.74775,29.1667,0.237838,1.50991,0.5556,2.3889,2.9444,2.3889,1.1667,0.1944,7.1111,Combo G,5.34351
15476,Jeremy Allen,FIU,SB,28,80.0,106.4,23.2,48.1,53.51,3.9,8.6,9.6,14.9,88,105,0.838,77,186,0.414,52,136,0.382,0.6,5.0,32.6,Sr,4-Jun,32,2.92391,110.681,2.9,2012,15991,all,,0.66668497,50.0,89.0,27.0,98.0,0.5618,0.2755,5.0,5.0,1.0,,99.5242,100.355,2.88634,175.47,3.36552,3.12948,0.23604,4.96389,32.4286,2.91453,2.04936,1.0357,2.3214,3.3571,1.2143,2.6071,0.1429,14.2143,Combo G,9.226
15499,Matt Bush,Illinois Chicago,Horz,26,18.0,64.7,13.4,34.1,33.76,2.8,5.0,6.2,29.7,0,1,0.0,2,11,0.182,8,30,0.267,0.5,0.3,2.4,Sr,4-Jun,11,-0.685908,58.7881,4.5,2012,16109,all,,0.46160001,1.0,5.0,1.0,6.0,0.2,0.1667,0.0,0.0,,,112.884,114.122,0.3281,23.2624,-9.08058,-5.34137,-3.73921,-9.6099,7.8077,-6.32438,-3.28552,0.1923,0.3077,0.5,0.2308,0.0385,0.0385,1.0769,Combo G,9.18449
15500,Jack Isenbarger,Elon,SC,28,70.6,113.7,22.7,56.1,60.52,1.7,10.6,20.7,16.0,77,89,0.865,60,115,0.522,70,179,0.391,0.0,1.4,30.3,So,2-Jun,20,3.17322,115.649,2.7,2012,16111,all,,1.41507744,24.0,39.0,36.0,76.0,0.6154,0.4737,0.0,0.0,,,104.184,105.584,2.10512,140.937,2.86915,4.10794,-1.2388,3.16335,29.6071,3.76436,-0.601009,0.4643,2.9643,3.4286,2.6786,0.7143,0.0,14.5357,Combo G,12.2862
15507,Richard Conner,Savannah St.,MEAC,27,24.0,80.5,12.3,34.8,40.79,4.1,9.0,16.3,31.5,14,26,0.538,10,22,0.455,1,11,0.091,0.0,2.3,78.8,Jr,4-Jun,24,-0.580989,69.1594,5.4,2012,16137,all,,1.31575952,7.0,12.0,3.0,10.0,0.5833,0.3,0.0,0.0,,,93.869,98.1568,1.07834,49.9214,-2.11475,-3.7408,1.62605,-4.50135,11.0741,-6.55514,2.05379,0.4074,0.7778,1.1852,0.9259,0.4074,0.0,1.3704,Combo G,2.25716
15511,Brian Williams,Jacksonville St.,OVC,30,88.8,100.5,21.5,46.3,47.98,1.4,9.1,21.4,13.6,45,71,0.634,98,223,0.439,52,157,0.331,0.8,2.4,18.7,So,1-Jun,21,1.845,99.3243,2.0,2012,16151,all,,1.86276459,39.0,67.0,59.0,156.0,0.5821,0.3782,3.0,3.0,1.0,,100.244,102.734,2.90931,164.987,0.3512,1.24585,-0.89465,1.58966,35.8,1.62092,-0.0312586,0.4333,2.5,2.9333,3.1667,1.3667,0.2667,13.2333,Combo G,9.01335
15517,Vance Hall,Wright St.,Horz,29,46.7,111.3,11.5,58.8,62.58,0.6,9.6,10.8,19.0,26,33,0.788,17,33,0.515,22,52,0.423,0.3,2.4,38.8,So,3-Jun,21,1.02333,99.1192,2.1,2012,16171,all,,1.2999855,13.0,19.0,4.0,14.0,0.6842,0.2857,0.0,0.0,,,99.4406,99.1672,1.88317,94.5812,1.68835,0.244244,1.44411,2.79205,20.1379,0.436355,2.3557,0.1034,1.3448,1.4483,0.8966,0.7586,0.0345,4.3448,Combo G,5.67768
15524,Tyler Lamb,UCLA,P12,32,78.2,95.0,18.6,48.8,50.99,2.2,11.5,17.0,24.1,41,62,0.661,59,135,0.437,42,115,0.365,1.8,3.5,24.8,So,5-Jun,1,1.31096,96.4261,3.1,2012,16203,all,92.4,1.24662465,35.0,62.0,24.0,73.0,0.5645,0.3288,6.0,6.0,1.0,,95.9813,94.1517,3.49485,185.565,4.10847,1.10199,3.00649,2.67504,31.2812,0.248527,2.42652,0.5625,2.9688,3.5312,2.8438,1.75,0.5,8.9062,Combo G,7.05027
15528,Julian Norfleet,Mount St. Mary's,NEC,29,89.8,98.8,22.3,49.7,51.34,4.5,9.8,15.1,20.8,39,56,0.696,76,176,0.432,69,185,0.373,1.1,1.6,15.5,So,2-Jun,23,1.95582,100.042,2.4,2012,16220,all,,0.83546852,47.0,84.0,29.0,92.0,0.5595,0.3152,0.0,0.0,,,105.476,108.151,2.26783,157.652,-0.455149,0.713783,-1.16893,0.218532,36.3793,1.45103,-1.2325,1.3448,2.8621,4.2069,2.2759,0.9655,0.3448,13.7241,Combo G,10.8603
15536,Steve Baker,Green Bay,Horz,28,61.8,97.2,17.9,48.9,50.82,5.2,8.5,13.4,22.1,22,31,0.71,36,97,0.371,36,87,0.414,0.3,2.4,16.8,Sr,2-Jun,4,1.03684,96.4404,3.0,2012,16233,all,,0.95557212,17.0,40.0,19.0,57.0,0.425,0.3333,0.0,0.0,,,103.705,103.66,1.94546,110.012,0.575308,1.06791,-0.492606,0.616488,24.8214,0.773651,-0.157164,1.1071,1.8214,2.9286,1.5357,0.9643,0.0714,7.2143,Combo G,7.64065
15546,Joshua Lowery,Pepperdine,WCC,28,79.3,98.3,18.1,42.5,49.79,2.2,11.7,21.2,20.7,76,99,0.768,50,131,0.382,23,68,0.338,0.7,1.7,49.7,Jr,3-Jun,10,1.09189,94.2701,3.2,2012,16258,all,,1.56600979,23.0,46.0,27.0,85.0,0.5,0.3176,0.0,0.0,,,106.141,105.058,2.34311,139.0,-0.929966,-0.508336,-0.42163,-1.39505,31.8571,-1.48769,0.092638,0.6071,3.1786,3.7857,2.9643,0.8571,0.1786,8.75,Combo G,4.79696
15555,Bryan Hammond,Nicholls St.,Slnd,28,72.3,88.0,18.1,42.0,44.13,1.9,8.3,21.1,20.2,32,55,0.582,56,126,0.444,20,79,0.253,0.3,0.8,26.8,So,1-Jun,3,0.0615972,84.9627,1.8,2012,16319,all,,1.56862849,32.0,60.0,24.0,66.0,0.5333,0.3636,0.0,0.0,,,118.993,123.374,0.298373,106.995,-6.80823,-1.46783,-5.3404,-5.95446,29.0357,-1.51248,-4.44199,0.4643,2.0357,2.5,2.8571,0.3929,0.0714,7.2857,Combo G,5.64783
15557,Charlie Westbrook,South Dakota,Sum,26,81.0,101.9,29.6,50.5,55.09,2.9,11.3,16.5,16.1,108,142,0.761,133,277,0.48,36,93,0.387,2.5,3.1,38.4,Sr,4-Jun,1,2.91314,110.245,2.8,2012,16325,all,,0.84284813,89.0,160.0,44.0,117.0,0.5563,0.3761,7.0,8.0,0.875,,107.255,106.819,2.19694,160.879,0.145818,1.06589,-0.92007,2.25965,32.7308,2.85396,-0.594307,0.8077,3.1923,4.0,2.2692,1.7308,0.8462,18.5385,Combo G,6.33878
15559,Chris Denson,Auburn,SEC,30,53.4,100.2,21.9,50.0,53.51,3.8,5.6,12.1,17.1,68,107,0.636,76,156,0.487,14,38,0.368,0.5,1.5,55.2,So,2-Jun,3,1.60088,105.264,2.6,2012,16328,all,,0.82922361,62.0,106.0,14.0,50.0,0.5849,0.28,4.0,5.0,0.8,,103.371,100.801,1.95541,91.5622,-0.71658,0.160839,-0.87742,0.981151,22.3333,0.961993,0.0191575,0.7333,1.0667,1.8,1.1333,0.5333,0.1,8.7333,Combo G,3.46998
15566,Chris McNealy,UC Irvine,BW,29,73.0,102.8,19.6,48.3,51.3,3.9,12.1,22.3,17.4,45,60,0.75,63,161,0.391,42,100,0.42,1.7,1.6,23.0,So,4-Jun,5,1.686,100.99,2.5,2012,16352,all,15.4,1.76469919,26.0,44.0,37.0,117.0,0.5909,0.3162,0.0,0.0,,,104.169,103.883,2.27603,153.585,0.501992,0.677883,-0.175891,1.44008,29.4483,1.34865,0.0914253,1.069,3.3103,4.3793,3.1034,0.8276,0.4828,10.2414,Combo G,6.68865
15587,Jordan Finn,Nevada,WAC,31,13.0,88.7,16.8,75.0,71.14,2.0,8.2,16.0,43.5,14,23,0.609,9,14,0.643,4,6,0.667,0.6,1.7,115.0,So,4-Jun,15,-0.0191655,83.3821,4.4,2012,16465,all,,0.68183742,6.0,6.0,3.0,8.0,1.0,0.375,0.0,0.0,,,101.336,101.784,0.487076,28.0297,-3.81056,-3.16313,-0.647433,-4.00541,5.8065,-3.78107,-0.224337,0.0968,0.4194,0.5161,0.4839,0.1613,0.0323,1.4194,Combo G,2.00681
15591,Kevin Olekaibe,Fresno St.,WAC,31,89.0,102.6,26.0,46.3,50.78,2.0,8.4,8.6,10.3,109,138,0.79,91,222,0.41,86,253,0.34,0.4,2.0,29.1,So,2-Jun,3,3.12176,109.614,2.1,2012,16476,all,,0.7916559,45.0,86.0,46.0,136.0,0.5233,0.3382,6.0,7.0,0.8571,,105.991,104.826,2.65932,161.349,-0.1423,2.06978,-2.21208,1.91608,36.6129,3.16452,-1.24843,0.6452,2.3871,3.0323,1.2258,1.1613,0.129,17.7097,Combo G,14.0709
15592,Tyler Johnson,Fresno St.,WAC,31,72.3,103.5,19.8,45.3,48.52,6.1,12.6,19.3,13.1,52,77,0.675,82,183,0.448,22,71,0.31,1.2,3.0,30.3,So,2-Jun,1,1.834,102.621,4.6,2012,16479,all,29.4,2.02635013,37.0,70.0,45.0,112.0,0.5286,0.4018,4.0,4.0,1.0,,101.344,100.23,2.62156,162.504,3.05582,1.56924,1.48659,1.53294,29.7419,0.300172,1.23277,1.5806,2.9032,4.4839,2.4839,1.4194,0.2903,9.0968,Combo G,4.86083
15595,Kahlil McDonald,Western Kentucky,SB,35,59.4,99.0,19.2,43.1,49.36,1.4,9.2,13.6,17.7,73,88,0.83,27,73,0.37,55,181,0.304,0.5,1.2,34.6,Sr,3-Jun,3,1.23007,99.26,3.3,2012,16494,all,,1.04078576,19.0,40.0,8.0,33.0,0.475,0.2424,0.0,1.0,0.0,,102.362,102.215,1.99088,129.944,-0.74904,0.623939,-1.37298,-0.576866,23.9429,-0.229913,-0.346953,0.3143,1.9143,2.2286,1.4571,0.4857,0.1143,8.3429,Combo G,12.5535
15599,Evan Kelley,Sacred Heart,NEC,29,60.6,88.1,19.0,45.0,50.61,1.8,10.3,17.2,29.3,59,83,0.711,56,127,0.441,14,44,0.318,0.4,2.1,48.5,So,3-Jun,2,0.0479765,84.8662,2.8,2012,16501,all,,0.96001856,44.0,90.0,12.0,37.0,0.4889,0.3243,1.0,1.0,1.0,,106.092,108.964,1.6114,131.968,-4.10523,-2.79395,-1.31128,-4.60222,27.1724,-3.40606,-1.19617,0.3793,2.4483,2.8276,2.4828,0.9655,0.1034,7.3448,Combo G,3.27059
15604,Trey Sumler,Western Carolina,SC,33,91.6,101.5,22.2,47.3,54.06,3.3,13.0,22.5,24.7,119,143,0.832,93,219,0.425,45,120,0.375,0.2,2.0,42.2,So,2-Jun,5,2.22507,101.842,2.4,2012,16517,all,,1.17700487,42.0,71.0,51.0,148.0,0.5915,0.3446,1.0,1.0,1.0,,106.506,107.476,2.4006,198.865,-0.68552,0.569072,-1.25459,-1.14208,37.2121,0.430923,-1.57301,1.1212,3.9091,5.0303,4.0303,1.2727,0.0606,13.3333,Combo G,5.8265
15618,Kareem Jamar,Montana,BSky,30,86.5,109.8,21.6,55.7,58.27,2.7,15.2,22.4,18.0,84,125,0.672,92,188,0.489,46,101,0.455,2.0,2.0,43.3,So,5-Jun,32,2.81464,107.799,1.8,2012,16578,all,42.8,1.67165182,67.0,104.0,25.0,83.0,0.6442,0.3012,0.0,0.0,,,93.9852,93.8106,3.90536,195.706,3.98573,1.81622,2.16951,4.75977,34.7333,3.19974,1.56003,0.7333,4.6,5.3333,3.7333,1.1333,0.6333,13.5333,Combo G,5.8345
15626,Brayden Carlson,South Dakota St.,Sum,33,79.6,112.9,12.2,62.8,64.5,0.8,10.7,13.2,23.7,44,63,0.698,33,64,0.516,45,96,0.469,0.4,2.0,39.4,So,4-Jun,12,1.55404,98.4231,2.8,2012,16629,all,,1.54894847,24.0,36.0,9.0,28.0,0.6667,0.3214,0.0,0.0,,,101.945,101.355,2.75966,173.741,2.5652,1.44003,1.12517,1.3752,32.1818,0.10448,1.27072,0.2121,2.8182,3.0303,2.3939,1.0606,0.1212,7.4242,Combo G,5.45734
15628,Matt Morrison,Northern Iowa,MVC,29,25.2,89.5,17.5,51.9,53.94,0.4,10.6,9.3,25.0,8,9,0.889,15,42,0.357,18,39,0.462,0.0,2.3,11.1,So,Jun-00,21,0.16438,88.4741,4.0,2012,16632,all,,0.60875048,11.0,25.0,4.0,17.0,0.44,0.2353,0.0,0.0,,,100.493,96.3039,1.19714,54.7974,-1.9875,-2.3465,0.359008,-1.20141,11.4828,-2.34874,1.14733,0.0345,0.9655,1.0,0.4828,0.4138,0.0,3.1724,Combo G,7.4402
15632,Markel Starks,Georgetown,BE,30,56.5,106.6,15.8,55.9,57.4,1.6,6.0,12.7,21.3,23,33,0.697,42,75,0.56,35,94,0.372,0.6,1.6,19.5,So,2-Jun,5,1.74621,105.259,3.3,2012,16636,all,84.4,1.17946161,32.0,44.0,10.0,31.0,0.7273,0.3226,0.0,0.0,,,97.9428,92.944,2.78954,102.508,2.4778,1.89495,0.582844,1.78358,24.4667,0.462163,1.32142,0.3,1.3,1.6,1.5333,0.6,0.1333,7.0667,Combo G,8.0979
15655,Matt Griffin,Boston University,AE,32,63.0,104.1,14.2,46.0,50.27,3.0,9.0,15.9,18.7,33,40,0.825,12,30,0.4,42,133,0.316,0.1,2.4,24.5,Sr,10-May,2,0.855936,94.1437,2.9,2012,16751,all,,1.82848793,3.0,4.0,8.0,23.0,0.75,0.3478,0.0,0.0,,,100.19,102.757,2.06151,133.049,1.48189,0.943625,0.538265,0.473234,25.2812,-0.61806,1.09129,0.6562,1.9688,2.625,2.0,0.9688,0.0312,5.7188,Combo G,10.1137
15657,Bryce Cotton,Providence,BE,32,96.0,115.1,17.2,52.3,57.27,1.3,5.8,12.1,14.7,90,101,0.891,68,148,0.459,77,203,0.379,0.4,1.6,28.8,So,1-Jun,11,4.04514,114.697,1.7,2012,16755,all,,1.38461538,36.0,71.0,32.0,77.0,0.507,0.4156,5.0,5.0,1.0,,110.051,107.693,2.48658,163.003,2.21211,4.11099,-1.89888,2.3916,38.5625,3.17941,-0.787809,0.4375,2.0938,2.5312,2.25,1.0,0.1562,14.2812,Combo G,9.8996
15662,Nick Kellogg,Ohio,MAC,36,68.7,125.3,12.8,61.7,64.12,0.8,8.2,7.7,13.1,35,39,0.897,21,37,0.568,81,194,0.418,0.5,2.4,16.9,So,3-Jun,15,2.70247,112.694,2.8,2012,16763,all,31.6,1.35716124,15.0,24.0,6.0,13.0,0.625,0.4615,0.0,0.0,,,97.3441,96.5124,2.84463,159.361,4.58865,3.30155,1.2871,4.50171,27.6667,2.6266,1.87511,0.1944,1.8333,2.0278,1.0556,1.0833,0.1111,8.8889,Combo G,11.6021
15664,Marcus Brister,Southeast Missouri St.,OVC,26,62.4,86.2,21.6,49.1,48.85,3.4,14.5,24.8,30.7,34,75,0.453,81,164,0.494,0,1,0.0,0.1,1.3,45.5,Sr,4-Jun,2,0.11139,85.5022,2.6,2012,16776,all,44.0,1.20000652,67.0,114.0,14.0,50.0,0.5877,0.28,0.0,0.0,,,108.668,111.361,1.44722,112.262,-4.61152,-2.88564,-1.72587,-3.87035,27.9615,-1.90975,-1.9606,0.8077,3.4231,4.2308,3.6923,0.6154,0.0385,7.5385,Combo G,0.0828218
15693,DeVontae Wright,The Citadel,SC,28,66.8,92.0,20.2,43.5,47.54,2.7,12.6,20.3,20.2,51,77,0.662,52,135,0.385,23,64,0.359,0.7,1.6,38.7,So,Jun-00,11,0.562083,90.4071,2.5,2012,16852,all,,1.39217087,20.0,39.0,32.0,96.0,0.5128,0.3333,0.0,0.0,,,110.035,111.208,1.40467,120.304,-3.6993,-2.15534,-1.54396,-2.82214,27.2143,-1.45168,-1.37046,0.6071,2.75,3.3571,2.5357,0.7143,0.1786,8.0,Combo G,5.11794
15700,Thurgood Wynn,Navy,Pat,23,25.6,95.5,20.2,50.0,54.84,3.8,11.4,15.1,24.3,26,38,0.684,26,50,0.52,4,14,0.286,0.0,2.2,59.4,So,3-Jun,11,0.409796,93.8167,3.9,2012,16881,all,17.8,0.772713,24.0,40.0,2.0,10.0,0.6,0.2,0.0,0.0,,,108.454,109.237,0.740617,42.7687,-5.81677,-3.24515,-2.57162,-3.85371,12.6087,-2.50601,-1.3477,0.3913,1.0,1.3913,0.7391,0.4348,0.0,3.913,Combo G,3.11901
15701,Seth Curry,Duke,ACC,34,74.9,113.0,21.7,51.5,57.26,3.0,6.8,16.2,18.0,103,118,0.873,77,169,0.456,64,167,0.383,0.6,2.5,35.1,Jr,2-Jun,30,3.8593,121.476,2.8,2012,16883,all,41.8,1.20291706,35.0,53.0,42.0,116.0,0.6604,0.3621,0.0,0.0,,,101.938,96.4137,3.11168,167.205,5.70476,4.8465,0.858257,6.06355,30.1765,4.57153,1.49202,0.7647,1.8529,2.6176,2.4412,1.2647,0.2059,13.2059,Combo G,9.4722
15708,Tyler Les,UC Davis,BW,30,68.5,108.5,16.3,59.6,60.9,0.7,6.4,9.1,17.0,19,23,0.826,16,32,0.5,80,196,0.408,0.0,1.0,10.1,So,2-Jun,15,1.54536,100.602,1.9,2012,16923,all,,0.81574171,3.0,4.0,13.0,28.0,0.75,0.4643,0.0,0.0,,,116.584,117.684,0.823833,103.462,-2.2816,1.49792,-3.77952,-1.02874,27.4,1.80012,-2.82886,0.1667,1.5,1.6667,1.0333,0.4667,0.0,9.7,Combo G,14.3535
15710,Antonio Barton,Memphis,CUSA,34,52.5,105.9,15.9,57.1,58.79,1.1,10.8,13.0,21.5,31,45,0.689,52,95,0.547,30,75,0.4,0.6,1.3,26.5,So,2-Jun,2,1.43172,103.438,2.9,2012,16937,all,46.4,1.2325452,32.0,53.0,20.0,42.0,0.6038,0.4762,1.0,1.0,1.0,,98.1338,95.3574,2.32442,112.312,2.45713,1.73493,0.722194,2.45076,21.8529,1.37845,1.07231,0.1765,2.1471,2.3235,1.5588,0.4706,0.1176,6.6176,Combo G,5.97195
15717,Bobby Miles,Hawaii,WAC,24,29.8,78.2,13.5,43.1,43.32,3.3,8.0,18.0,35.6,8,19,0.421,16,33,0.485,4,18,0.222,0.0,2.0,37.3,So,1-Jun,1,-0.759216,69.6918,3.5,2012,16958,all,,1.225749,12.0,15.0,2.0,16.0,0.8,0.125,0.0,0.0,,,108.041,108.997,0.898818,58.6872,-4.12438,-2.94536,-1.17903,-4.08454,15.0833,-3.60658,-0.47796,0.4167,1.125,1.5417,1.5833,0.5417,0.0,2.1667,Combo G,2.79467
15728,TyShwan Edmondson,Austin Peay,OVC,31,79.0,97.8,20.9,48.7,51.01,2.8,9.2,12.0,19.8,47,64,0.734,79,184,0.429,59,160,0.369,0.7,3.0,18.6,Sr,3-Jun,12,1.50623,98.092,2.8,2012,17003,all,17.8,0.78876132,41.0,64.0,38.0,120.0,0.6406,0.3167,5.0,5.0,1.0,,106.543,105.553,2.2791,171.273,0.0622814,0.909293,-0.847012,0.573966,31.8387,0.888444,-0.314478,0.7742,2.4516,3.2258,1.8065,1.6129,0.2258,12.3226,Combo G,9.33875
15733,Earl Pettis,La Salle,A10,34,77.7,109.2,23.6,53.1,55.77,1.6,12.9,15.0,12.3,67,84,0.798,141,267,0.528,58,162,0.358,1.1,3.5,19.6,Sr,5-Jun,23,3.38423,115.743,3.1,2012,17027,all,,1.41512701,75.0,110.0,66.0,157.0,0.6818,0.4204,2.0,2.0,1.0,,93.5695,91.3585,3.77186,220.354,5.61726,3.35186,2.2654,6.53639,31.2941,3.80443,2.73195,0.4118,3.5882,4.0,2.2059,1.8824,0.3529,15.3824,Combo G,8.86767
15734,Justin Black,Morgan St.,MEAC,16,31.1,90.3,24.3,38.1,44.34,3.2,6.4,17.3,18.6,41,60,0.683,33,82,0.402,10,44,0.227,0.3,1.8,47.6,So,2-Jun,5,0.586876,91.7829,3.6,2012,17040,all,,1.03571429,29.0,57.0,4.0,25.0,0.5088,0.16,1.0,3.0,0.3333,,106.42,112.046,1.12908,52.9419,-5.307,-1.50278,-3.80422,-5.20953,22.75,-2.26385,-2.94567,0.625,1.3125,1.9375,1.8125,0.6875,0.0625,8.5625,Combo G,7.07993
15735,Terone Johnson,Purdue,B10,35,59.4,98.9,23.4,51.3,50.42,3.4,14.0,17.2,16.2,47,108,0.435,105,198,0.53,22,71,0.31,0.8,2.6,40.1,So,2-Jun,0,1.89276,107.322,3.0,2012,17046,all,86.0,1.35296135,31.0,52.0,74.0,146.0,0.5962,0.5068,0.0,0.0,,,101.728,95.6843,2.52636,145.949,2.9241,2.21709,0.707004,2.98197,23.7429,1.80132,1.18065,0.7143,2.6571,3.3714,1.9714,1.0,0.1714,9.2286,Combo G,5.26968
15740,Shemiye McLendon,Hofstra,CAA,32,50.6,83.1,18.9,39.2,43.19,2.6,8.1,14.6,23.7,32,43,0.744,38,105,0.362,22,76,0.289,0.0,1.8,23.8,So,3-Jun,15,-0.155075,82.1417,3.1,2012,17065,all,,0.87761227,11.0,24.0,27.0,81.0,0.4583,0.3333,0.0,0.0,,,104.575,104.862,1.50983,95.7535,-4.58567,-2.98299,-1.60269,-4.98731,20.25,-3.7773,-1.21002,0.4688,1.2812,1.75,1.3438,0.5938,0.0,5.4375,Combo G,6.95639
15743,Josh Herbeck,Army,Pat,29,72.9,97.9,17.9,52.5,54.17,1.3,11.3,10.3,16.6,25,32,0.781,26,76,0.342,73,182,0.401,0.3,1.0,12.4,So,2-Jun,23,0.73619,91.6292,1.6,2012,17073,all,,0.86363037,4.0,22.0,22.0,54.0,0.1818,0.4074,0.0,0.0,,,104.385,107.968,1.85863,138.248,-2.45709,-0.695209,-1.76188,-1.227,29.5172,0.520471,-1.74747,0.3103,2.7586,3.069,1.3103,0.5172,0.069,10.2069,Combo G,12.2746
15751,Derek Jackson,Central Michigan,MAC,31,82.2,103.2,19.2,49.4,52.02,1.5,6.6,12.5,15.1,54,76,0.711,53,137,0.387,66,171,0.386,0.6,3.3,24.7,So,Jun-00,23,2.05675,102.367,1.8,2012,17104,all,26.6,1.14582789,31.0,50.0,22.0,87.0,0.62,0.2529,11.0,11.0,1.0,,104.104,105.679,2.35941,168.707,0.427894,1.29622,-0.868323,1.79659,33.1613,1.27379,0.522799,0.4516,1.7742,2.2258,1.7742,1.7419,0.1613,11.5484,Combo G,10.3413
