,player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,position,Unnamed: 65
8502,Josh Chavis,USC Upstate,ASun,29,72.6,100.7,16.5,49.5,53.43,0.9,7.1,23.7,23.7,41,51,0.804,15,51,0.294,53,140,0.379,0.0,2.1,26.7,Jr,9-May,20,1.06171,95.0382,2.6,2010,13919,all,,1.63629652,6.0,15.0,11.0,39.0,0.4,0.2821,0.0,0.0,,,105.506,107.34,1.93172,127.402,-2.28538,0.156718,-2.4421,-1.71745,29.1724,-0.765764,-0.951683,0.2414,1.931,2.1724,3.1034,1.0345,0.0,7.931,Scoring PG,9.93454
8510,Shamir Davis,Northwestern St.,Slnd,25,35.3,76.6,19.4,36.6,44.65,3.9,6.4,18.0,33.9,36,58,0.621,17,53,0.321,6,18,0.333,0.3,1.6,81.7,Fr,Jun-00,0,-0.513437,74.0395,2.9,2010,13932,all,,0.80000005,10.0,25.0,7.0,28.0,0.4,0.25,0.0,0.0,,,111.576,114.32,0.597813,53.9153,-8.02268,-4.79854,-3.22415,-7.94704,14.28,-4.5401,-3.40694,0.56,0.88,1.44,1.44,0.44,0.04,3.52,Scoring PG,2.63143
8546,Corey Wright Jr.,LIU Brooklyn,NEC,30,18.2,73.4,17.5,42.9,48.4,1.4,10.0,19.6,42.0,14,22,0.636,12,27,0.444,2,8,0.25,0.9,2.3,62.9,Fr,10-May,11,-0.403134,69.0355,5.0,2010,14008,all,,0.7931106,8.0,18.0,4.0,9.0,0.4444,0.4444,0.0,0.0,,,103.579,111.113,0.401113,40.7801,-8.97078,-6.75095,-2.21984,-8.69137,7.6667,-7.04973,-1.64164,0.1,0.7,0.8,0.7667,0.3,0.0667,1.4667,Scoring PG,2.02792
8556,Jamal Fenton,New Mexico,MWC,34,28.3,94.1,19.0,47.4,50.65,3.0,9.0,17.3,26.2,26,41,0.634,19,41,0.463,18,56,0.321,0.0,3.0,42.3,Fr,9-May,13,0.42601,95.0432,4.4,2010,14031,all,63.0,1.08819997,13.0,24.0,6.0,17.0,0.5417,0.3529,0.0,0.0,,,99.419,96.4085,1.21662,72.3962,0.325862,0.352046,-0.0261844,-0.406407,11.7353,-1.61797,1.21157,0.3235,0.9118,1.2353,1.0882,0.5882,0.0,3.4706,Scoring PG,8.20776
8577,Luke Hancock,George Mason,CAA,32,57.1,101.5,21.7,53.4,56.7,6.2,11.0,28.0,26.8,54,78,0.692,79,145,0.545,11,34,0.324,1.1,2.1,43.6,Fr,5-Jun,14,1.59447,104.639,3.7,2010,14077,all,,1.33333333,62.0,99.0,17.0,46.0,0.6263,0.3696,9.0,10.0,0.9,,102.16,101.476,1.98202,124.072,1.83731,1.53217,0.305138,2.09273,23.0,1.49199,0.600742,1.2188,2.25,3.4688,3.0,0.8125,0.25,7.6562,Scoring PG,2.74453
8586,Greg Dillon,Grambling St.,SWAC,11,11.4,78.6,31.6,42.9,45.03,3.5,8.3,23.8,26.4,8,13,0.615,15,39,0.385,6,17,0.353,0.0,1.8,23.2,Jr,Jun-00,4,0.0821042,86.6106,7.0,2010,14096,all,,0.61109754,10.0,22.0,3.0,12.0,0.4545,0.25,1.0,1.0,1.0,,106.912,120.091,0.250081,20.196,-11.0116,-4.9707,-6.04088,-8.36315,11.3636,-4.16086,-4.20229,0.3636,0.8182,1.1818,1.0,0.3636,0.0,5.0909,Scoring PG,7.89735
8587,P.J. Taylor,North Carolina Central,ind,15,16.4,64.6,15.4,33.3,38.92,1.3,5.7,19.1,37.4,9,18,0.5,7,20,0.35,0,1,0.0,0.7,3.6,85.7,Jr,Jun-00,21,-0.980431,58.6048,4.8,2010,14102,all,,0.93747072,6.0,14.0,1.0,5.0,0.4286,0.2,0.0,0.0,,,105.633,110.01,0.624385,28.3931,-9.29229,-7.80103,-1.49126,-8.88358,11.0,-8.60734,-0.276236,0.1333,0.4667,0.6,1.0,0.6667,0.0667,1.5333,Scoring PG,0.360597
8597,Tyvon Williams,South Carolina St.,MEAC,29,46.1,86.4,23.4,44.7,48.07,3.2,9.7,27.7,30.6,33,50,0.66,45,81,0.556,15,70,0.214,0.6,3.7,33.1,Jr,Jun-00,3,0.114698,86.2985,2.5,2010,14132,all,,1.12118294,39.0,62.0,6.0,19.0,0.629,0.3158,4.0,6.0,0.6667,,99.1936,104.974,1.37676,105.909,-3.22271,-2.50861,-0.714105,-2.71104,18.5862,-2.23615,-0.47489,0.4828,1.5862,2.069,2.5517,1.1724,0.1034,5.7931,Scoring PG,7.57627
8611,Jocolby Davis,East Tennessee St.,ASun,31,45.3,72.5,13.9,45.8,46.26,2.0,7.4,20.3,43.2,16,35,0.457,30,60,0.5,2,12,0.167,0.8,3.6,48.6,Sr,1-Jun,11,-1.33933,65.0969,3.9,2010,14169,all,,1.07692672,23.0,39.0,7.0,21.0,0.5897,0.3333,2.0,2.0,1.0,,97.4689,97.5839,1.99582,118.152,-2.70726,-4.49033,1.78307,-3.38667,19.9677,-5.54707,2.16041,0.3548,1.3226,1.6774,2.2581,1.2258,0.129,2.6452,Scoring PG,1.11068
8615,Bruce Grimm,East Tennessee St.,ASun,16,12.5,75.4,19.2,26.3,36.02,1.9,4.6,20.8,27.9,15,21,0.714,3,15,0.2,5,25,0.2,2.2,5.7,52.5,Fr,1-Jun,4,-0.385331,74.1145,1.6,2010,14173,all,22.2,1.25,3.0,9.0,0.0,6.0,0.3333,0.0,0.0,0.0,,,93.7865,93.6805,1.21731,37.5634,-1.34998,-3.44969,2.09971,0.302495,10.6875,-3.01947,3.32197,0.1875,0.4375,0.625,1.25,1.0625,0.1875,2.25,Scoring PG,8.38564
8636,Cataurius Taylor,Tennessee Martin,OVC,27,44.8,71.5,12.7,36.7,38.88,1.9,5.3,21.9,36.8,12,25,0.48,16,45,0.356,5,19,0.263,0.0,1.9,39.1,Jr,10-May,10,-1.36737,62.5223,3.4,2010,14229,all,,1.32500845,11.0,24.0,5.0,21.0,0.4583,0.2381,0.0,0.0,,,113.683,114.811,0.727403,69.0003,-8.91114,-5.22773,-3.68341,-8.92967,17.9259,-6.42166,-2.50801,0.3333,0.8148,1.1481,1.963,0.5926,0.0,2.1852,Scoring PG,2.2105
8643,Khalif Toombs,South Carolina St.,MEAC,29,61.5,96.6,18.1,41.3,51.59,0.8,8.9,26.4,27.8,72,89,0.809,36,81,0.444,14,57,0.246,0.3,2.0,64.5,Fr,9-May,1,0.479513,90.1265,3.4,2010,14252,all,,1.64516573,19.0,42.0,17.0,39.0,0.4524,0.4359,0.0,0.0,,,103.128,109.138,1.48137,118.838,-4.23324,-1.98668,-2.24656,-3.84875,24.7931,-2.675,-1.17376,0.1724,1.931,2.1034,3.5172,0.8621,0.069,6.4138,Scoring PG,4.62443
8651,Verdell Jones III,Indiana,B10,31,77.9,99.6,27.7,42.8,49.97,3.2,11.0,26.3,18.9,144,190,0.758,128,296,0.432,21,77,0.273,1.4,1.7,50.9,So,4-Jun,12,3.15131,113.642,2.2,2010,14282,all,78.2,1.2068769,56.0,108.0,72.0,188.0,0.5185,0.383,0.0,0.0,,,106.457,101.593,2.69423,156.527,1.03463,1.75727,-0.722639,3.14608,31.4194,3.6551,-0.50902,0.9032,3.0,3.9032,3.3871,0.9032,0.4194,14.9355,Scoring PG,4.63229
8657,Lorne Jackson,Pepperdine,WCC,29,64.6,96.7,19.3,45.9,51.58,1.8,10.2,22.4,24.3,62,84,0.738,34,78,0.436,34,107,0.318,0.2,2.7,45.4,So,2-Jun,20,1.00653,95.7309,4.5,2010,14301,all,,1.29999994,20.0,38.0,14.0,40.0,0.5263,0.35,0.0,0.0,,,109.99,107.471,1.70655,130.24,-1.06813,0.210135,-1.27826,-3.05052,26.1724,-2.61566,-0.434864,0.4483,2.2414,2.6897,2.6897,1.1724,0.0345,8.0,Scoring PG,8.34875
8661,Mitch Rolls,Colgate,Pat,29,69.2,93.0,17.6,49.7,51.59,1.4,7.6,24.2,29.5,22,31,0.71,31,86,0.36,40,97,0.412,0.0,1.5,16.9,Fr,Jun-00,2,0.300654,87.6333,3.2,2010,14316,all,,1.39435533,12.0,31.0,18.0,50.0,0.3871,0.36,0.0,0.0,,,109.236,113.512,1.24867,116.96,-5.0591,-1.78695,-3.27215,-4.84694,28.1724,-2.2656,-2.58134,0.3448,1.7241,2.069,3.4138,0.6897,0.0,7.0345,Scoring PG,7.07542
8676,Scott Friel,Southern Utah,Sum,26,42.7,64.0,18.1,41.5,44.88,4.1,9.8,23.6,48.5,15,25,0.6,24,54,0.444,2,11,0.182,0.7,2.6,38.5,Fr,4-Jun,12,-1.46187,60.7622,3.1,2010,14352,all,,0.75715931,19.0,34.0,5.0,20.0,0.5588,0.25,0.0,0.0,,,107.999,108.54,1.10612,80.0511,-8.066,-7.05547,-1.01053,-7.67159,18.0,-6.20991,-1.46167,0.5769,1.5769,2.1538,2.0385,0.8077,0.1154,2.6538,Scoring PG,1.38267
8693,Pj Miller,NJIT,GWC,21,48.7,70.3,19.4,35.7,38.39,2.9,9.9,24.8,31.2,22,42,0.524,42,105,0.4,1,17,0.059,0.8,2.4,34.4,Fr,3-Jun,2,-1.69586,65.6733,3.6,2010,14380,all,,1.05261029,33.0,62.0,9.0,43.0,0.5323,0.2093,2.0,3.0,0.6667,,102.591,110.035,1.48313,94.398,-8.5484,-7.21011,-1.33829,-8.99881,25.9524,-7.52335,-1.47545,0.7143,2.1429,2.8571,2.8571,1.0476,0.1905,5.1905,Scoring PG,1.80688
8702,Travis Bledsoe,North Dakota,GWC,23,58.3,111.2,25.2,60.9,64.92,1.1,8.0,19.0,19.9,89,116,0.767,52,94,0.553,53,122,0.434,0.0,1.9,53.7,Sr,11-May,13,2.97069,114.709,3.4,2010,14397,all,,0.76364322,35.0,56.0,17.0,38.0,0.625,0.4474,0.0,0.0,,,111.477,120.591,0.581677,99.8375,-3.32869,3.34961,-6.6783,-0.67742,28.6522,3.33574,-4.01316,0.2609,1.8696,2.1304,1.8261,0.913,0.0,15.3043,Scoring PG,11.1235
8728,Brandon Triche,Syracuse,BE,35,53.4,106.8,20.5,58.0,59.43,3.8,5.4,21.7,25.8,52,82,0.634,68,120,0.567,32,80,0.4,0.3,2.3,41.0,Fr,4-Jun,25,1.97613,111.188,2.4,2010,14456,all,75.8,1.39436062,47.0,66.0,11.0,43.0,0.7121,0.2558,5.0,5.0,1.0,,100.128,93.8688,2.41701,113.962,2.29677,2.94339,-0.646625,3.1568,21.3429,2.3776,0.779202,0.6571,1.1429,1.8,2.8286,0.8571,0.0571,8.1143,Scoring PG,5.94828
8731,Jacob Arnett,Lipscomb,ASun,28,44.4,85.9,13.5,30.3,38.78,3.5,10.4,20.9,31.8,24,30,0.8,17,62,0.274,4,14,0.286,0.4,2.2,39.5,Fr,4-Jun,5,-0.526015,76.2694,3.6,2010,14463,all,,1.7249755,14.0,37.0,3.0,25.0,0.3784,0.12,0.0,0.0,,,106.759,110.247,1.03842,90.6334,-4.63678,-2.96376,-1.67302,-4.88996,18.5714,-4.01243,-0.877532,0.5714,1.6786,2.25,2.4643,0.7143,0.0714,2.5,Scoring PG,1.50168
8735,Broderick Gilchrest,Idaho St.,BSky,25,81.6,105.2,24.8,54.8,57.4,1.8,7.9,20.8,22.1,80,120,0.667,97,179,0.542,38,102,0.373,0.0,3.4,42.7,Jr,Jun-00,2,3.22985,110.948,2.6,2010,14472,all,27.6,1.07692308,80.0,120.0,17.0,59.0,0.6667,0.2881,2.0,2.0,1.0,,116.718,114.983,1.40728,139.946,-0.786991,2.81295,-3.59994,0.481407,36.08,2.38103,-1.89962,0.52,2.24,2.76,3.36,1.96,0.0,15.52,Scoring PG,7.14274
8761,Justin Jordan,Saint Louis,A10,32,40.1,95.9,18.4,51.2,54.35,0.7,9.3,20.5,24.8,33,49,0.673,18,45,0.4,30,78,0.385,0.0,1.5,39.8,Fr,9-May,12,0.665915,95.4803,2.4,2010,14547,all,,1.33333333,11.0,18.0,7.0,27.0,0.6111,0.2593,0.0,0.0,,,96.1219,93.5827,1.99746,86.7586,-0.402926,-0.734739,0.331814,0.684011,18.0312,-0.522003,1.20601,0.0938,1.4375,1.5312,1.75,0.4375,0.0,4.9688,Scoring PG,8.45235
8765,Darius Theus,VCU,CAA,35,28.8,92.1,16.4,47.5,50.38,4.4,5.1,15.8,30.1,18,28,0.643,29,54,0.537,6,26,0.231,0.2,5.6,35.0,Fr,3-Jun,10,0.171609,88.6853,4.1,2010,14558,all,27.4,1.11430001,24.0,34.0,5.0,20.0,0.7059,0.25,0.0,0.0,,,94.871,94.2715,1.32316,84.2399,2.79916,0.345367,2.4538,2.00551,11.9143,-1.94858,3.95409,0.4571,0.5429,1.0,1.1143,1.1429,0.0286,2.6857,Scoring PG,3.65356
8787,Jamal Robertson,Houston Baptist,GWC,28,25.2,76.0,19.6,44.4,49.58,3.2,5.0,20.6,40.5,22,31,0.71,17,40,0.425,10,32,0.313,0.0,3.4,43.1,Fr,8-May,11,-0.486977,72.6702,5.0,2010,14606,all,,0.71999775,11.0,17.0,6.0,23.0,0.6471,0.2609,0.0,0.0,,,106.084,113.019,0.55492,61.6523,-8.41795,-5.01474,-3.4032,-7.53153,11.9643,-5.33877,-2.19276,0.3571,0.5714,0.9286,1.2857,0.75,0.0,3.0714,Scoring PG,5.07951
8791,Michael Moss,Houston Baptist,GWC,33,70.9,79.2,16.7,38.6,40.29,4.9,13.1,27.2,33.5,20,34,0.588,54,129,0.419,17,77,0.221,0.4,4.2,16.5,Jr,Jun-00,12,-1.20431,72.2674,3.9,2010,14613,all,,1.36363331,21.0,39.0,33.0,90.0,0.5385,0.3667,1.0,1.0,1.0,,100.785,108.053,1.81586,216.301,-2.34391,-2.20476,-0.139149,-3.57833,28.5758,-3.71138,0.13305,1.3333,3.5455,4.8788,4.0909,2.2424,0.1212,5.4242,Scoring PG,4.34427
8792,B.J. Jenkins,Murray St.,OVC,34,66.0,120.0,19.7,56.0,59.0,2.3,9.3,22.6,18.1,55,69,0.797,56,106,0.528,65,168,0.387,0.9,3.8,25.2,Jr,Jun-00,1,2.894,116.117,3.1,2010,14616,all,,1.98155146,39.0,59.0,17.0,47.0,0.661,0.3617,0.0,0.0,,,90.9054,92.7152,3.09332,173.647,5.34996,4.08579,1.26417,6.15643,26.3824,3.40916,2.74728,0.4706,2.2353,2.7059,3.1471,1.6765,0.2353,10.6471,Scoring PG,11.0719
8799,Matthew Dellavedova,Saint Mary's,WCC,33,91.7,118.5,18.6,51.1,56.86,3.5,7.4,20.6,17.3,96,113,0.85,47,123,0.382,73,183,0.399,0.0,2.0,36.9,Fr,3-Jun,4,4.12766,116.935,2.4,2010,14645,all,21.0,2.26151203,24.0,43.0,23.0,76.0,0.5581,0.3026,0.0,0.0,,,102.621,99.3256,3.45928,183.011,5.35204,4.97928,0.372757,4.0561,36.8182,3.32367,0.732434,1.0303,2.5152,3.5455,4.4545,1.2121,0.0,12.3939,Scoring PG,9.04171
8819,Brandon Smith,California,P10,26,12.5,70.2,16.9,26.9,30.75,2.8,7.9,20.1,29.8,9,24,0.375,4,21,0.19,2,5,0.4,0.0,1.3,92.3,Fr,11-May,12,-0.32554,70.4994,3.4,2010,14695,all,53.0,1.53336796,4.0,11.0,0.0,10.0,0.3636,0.0,0.0,0.0,,,104.22,100.607,0.601973,26.1847,-4.28086,-3.58745,-0.69341,-4.23843,6.7308,-3.74936,-0.489062,0.1538,0.4615,0.6154,0.8846,0.1538,0.0,0.8846,Scoring PG,1.67028
8823,Marcus Rouse,Stony Brook,AE,30,36.8,96.7,16.9,45.6,46.69,0.8,5.8,15.3,15.4,7,9,0.778,44,97,0.454,12,39,0.308,0.0,2.0,6.6,Fr,Jun-00,11,0.290472,90.012,3.2,2010,14700,all,,1.64991753,4.0,9.0,40.0,88.0,0.4444,0.4545,1.0,1.0,1.0,,100.961,106.01,1.08097,70.5567,-3.71216,-1.63499,-2.07717,-2.96039,15.2,-2.67814,-0.282245,0.1,0.7667,0.8667,1.1,0.5,0.0,4.3667,Scoring PG,5.0795
8831,Reggie Moore,Washington St.,P10,30,79.9,107.0,22.6,47.1,56.72,1.9,6.7,26.5,22.9,147,186,0.79,73,159,0.459,28,85,0.329,0.0,2.4,76.2,Fr,1-Jun,3,3.30577,114.306,2.3,2010,14715,all,31.4,1.49412347,44.0,74.0,24.0,75.0,0.5946,0.32,8.0,9.0,0.8889,,107.164,103.797,2.5189,149.736,1.12453,2.73364,-1.60912,2.16625,32.5,2.40085,-0.234601,0.5,1.8,2.3,4.2333,1.3,0.0,12.5667,Scoring PG,5.17555
8856,Sean Esposito,IUPUI,Sum,28,14.0,113.3,12.2,51.3,52.57,4.3,9.2,11.9,15.3,2,2,1.0,2,5,0.4,12,34,0.353,0.0,2.2,5.1,Fr,3-Jun,15,0.348237,99.3125,1.9,2010,14762,all,,2.16658886,0.0,1.0,2.0,4.0,0.0,0.5,0.0,0.0,,,104.601,105.171,0.50172,28.8087,-0.36966,1.89306,-2.26272,-0.251657,6.9286,0.757241,-1.0089,0.2143,0.5357,0.75,0.4643,0.25,0.0,1.5,Scoring PG,10.5412
8860,Darius Morris,Michigan,B10,31,60.1,87.5,15.3,41.7,45.3,2.2,7.4,21.3,27.0,28,45,0.622,40,83,0.482,7,38,0.184,0.8,1.7,37.2,Fr,4-Jun,4,0.0644045,85.2771,3.2,2010,14768,all,80.2,1.64582786,20.0,30.0,20.0,53.0,0.6667,0.3774,3.0,3.0,1.0,41.0,102.971,97.0787,2.45387,106.303,-2.15612,-2.8207,0.664571,-1.78784,24.2258,-3.08534,1.29749,0.4516,1.3871,1.8387,2.5484,0.6452,0.1613,4.1613,Scoring PG,3.27226
8875,Cashmere Wright,Cincinnati,BE,34,44.1,89.2,21.1,40.6,43.73,3.4,8.9,21.0,23.6,38,64,0.594,46,110,0.418,18,70,0.257,0.0,2.4,35.6,Fr,Jun-00,1,0.623581,94.4087,4.0,2010,14796,all,87.6,1.32692567,30.0,69.0,16.0,42.0,0.4348,0.381,3.0,3.0,1.0,,100.689,95.0595,1.97988,105.142,0.0502541,-0.839435,0.889689,-0.873666,18.4118,-2.14829,1.27463,0.5588,1.4412,2.0,2.0294,0.7353,0.0,5.4118,Scoring PG,6.69715
8886,Mike Black,Albany,AE,31,50.9,95.8,21.9,50.0,54.6,1.8,6.9,25.3,29.3,51,68,0.75,36,95,0.379,33,76,0.434,0.2,1.6,39.8,Fr,Jun-00,10,0.891829,96.6991,2.7,2010,14824,all,,1.0724683,24.0,52.0,12.0,43.0,0.4615,0.2791,0.0,0.0,,,109.535,112.339,1.05082,89.9897,-5.42629,-1.17608,-4.2502,-3.432,21.1613,-0.560812,-2.87119,0.3226,1.2581,1.5806,2.3871,0.5484,0.0323,7.1613,Scoring PG,7.12198
8889,Amir Rashid,Central Michigan,MAC,25,46.1,81.1,21.0,33.7,38.93,1.5,8.6,23.5,24.3,37,61,0.607,39,113,0.345,5,25,0.2,0.2,3.8,44.2,Jr,9-May,2,-0.212546,81.6425,3.4,2010,14900,all,,1.29545454,18.0,45.0,21.0,68.0,0.4,0.3088,0.0,0.0,,,99.3744,101.652,1.84554,93.7089,-4.09922,-3.52948,-0.569746,-4.11308,21.4,-4.40338,0.290305,0.28,1.44,1.72,2.28,1.32,0.04,5.2,Scoring PG,2.89506
8892,Leo Davis,Centenary,Sum,18,15.3,82.9,17.4,36.8,41.19,3.3,6.1,20.5,23.2,8,12,0.667,5,16,0.313,6,22,0.273,0.0,1.0,31.6,Fr,11-May,2,-0.197533,78.3264,2.6,2010,15037,all,,1.41652918,4.0,9.0,1.0,7.0,0.4444,0.1429,0.0,0.0,,,117.343,119.111,0.236404,21.4173,-9.41686,-4.04799,-5.36886,-7.89131,9.2778,-3.0813,-4.81001,0.2778,0.4444,0.7222,0.9444,0.1667,0.0,2.0,Scoring PG,7.37365
8896,William Wilson,North Florida,ASun,29,28.1,59.2,12.9,38.6,35.22,1.8,8.7,19.9,45.3,1,10,0.1,9,27,0.333,3,8,0.375,0.0,3.3,28.6,Fr,10-May,4,-1.32469,51.7065,3.2,2010,15160,all,,1.0,5.0,14.0,4.0,13.0,0.3571,0.3077,0.0,0.0,,,100.676,102.439,0.971975,59.1967,-6.34698,-6.96713,0.620149,-5.83347,11.6897,-6.4892,0.655728,0.1724,0.8621,1.0345,1.1034,0.6207,0.0,0.9655,Scoring PG,1.46138
8907,Roman Tubner,Centenary,Sum,27,61.3,85.7,21.5,38.1,44.98,2.7,10.5,19.0,21.1,68,101,0.673,48,130,0.369,14,51,0.275,0.0,3.3,55.8,Jr,Jun-00,14,0.0977966,85.6546,3.9,2010,15779,all,,1.11109996,41.0,103.0,6.0,26.0,0.3981,0.2308,0.0,0.0,,,110.783,112.159,1.22021,122.112,-5.14543,-3.06676,-2.07867,-5.49221,24.8519,-3.85486,-1.63735,0.5926,2.037,2.6296,2.2222,1.4444,0.0,7.6296,Scoring PG,4.2664
8911,Caleb Willis,Pepperdine,WCC,21,20.9,69.6,15.2,41.9,46.32,2.1,6.8,21.9,45.9,8,12,0.667,10,22,0.455,2,9,0.222,1.4,1.2,38.7,Fr,2-Jun,23,-0.794199,64.6177,4.6,2010,15955,all,,0.93099198,7.0,10.0,3.0,12.0,0.7,0.25,0.0,0.0,,,113.881,112.193,0.571534,34.9072,-9.03896,-6.7587,-2.28027,-8.01425,11.7143,-5.97067,-2.04358,0.2381,0.6667,0.9048,1.2857,0.2381,0.1429,1.619,Scoring PG,2.17053
8915,Ben Drayton,Georgia Southern,SC,28,55.9,104.0,20.3,48.8,52.6,4.1,5.6,18.5,16.8,51,70,0.729,60,125,0.48,29,87,0.333,0.0,2.8,33.0,So,10-May,22,1.59799,103.721,3.4,2010,16112,all,,1.41460075,29.0,43.0,31.0,82.0,0.6744,0.378,0.0,0.0,,,112.701,111.951,1.21026,107.811,-1.39301,1.92417,-3.31718,-0.813852,24.0714,1.02348,-1.83734,0.8929,1.0357,1.9286,2.0714,1.2143,0.0,9.2143,Scoring PG,7.22412
8921,Travon Woodall,Pittsburgh,BE,34,49.2,94.0,19.4,44.5,47.78,1.6,11.2,31.9,27.6,31,46,0.674,42,88,0.477,18,67,0.269,1.1,1.8,29.7,Fr,Jun-00,1,0.843544,96.855,4.3,2010,16424,all,73.0,1.86206704,28.0,47.0,14.0,42.0,0.5957,0.3333,0.0,0.0,,,98.0759,92.1126,2.34904,110.364,1.02605,0.0187692,1.00728,0.997084,20.1176,-0.922702,1.91979,0.2647,2.0,2.2647,3.1765,0.5588,0.2059,4.9706,Scoring PG,6.17972
8929,Chris Wright,Georgetown,BE,34,87.9,112.9,22.8,52.6,56.81,2.0,8.0,22.5,16.8,108,139,0.777,140,261,0.536,43,128,0.336,0.8,2.6,35.7,Jr,1-Jun,4,4.8013,123.84,2.5,2010,16941,all,91.4,1.79220221,111.0,185.0,29.0,71.0,0.6,0.4085,1.0,1.0,1.0,,102.099,95.2,3.82113,192.204,4.51097,4.6501,-0.139132,4.93605,35.1765,3.95451,0.981539,0.5294,2.4412,2.9706,4.0588,1.5,0.2647,15.2059,Scoring PG,6.37317
8965,Carl Blair,New Orleans,SB,28,77.5,93.0,22.1,45.1,54.1,2.9,15.7,29.4,29.6,93,113,0.823,53,126,0.421,23,68,0.338,0.1,1.9,58.2,Fr,1-Jun,0,0.940363,93.2454,2.8,2010,18707,all,,1.11829349,34.0,66.0,19.0,60.0,0.5152,0.3167,0.0,0.0,,,102.037,104.176,2.40224,149.553,-2.06894,-1.80472,-0.264218,-1.90991,31.1429,-1.19814,-0.711765,0.75,3.8214,4.5714,3.7143,0.9643,0.0357,9.5714,Scoring PG,4.77037
8970,Jio Fontan,Fordham,A10,5,15.9,92.2,25.3,40.4,48.43,0.6,6.0,25.5,20.8,29,43,0.674,14,33,0.424,6,24,0.25,0.0,1.5,75.4,So,Jun-00,1,1.45468,96.2805,3.1,2010,19013,all,76.2,1.23529403,7.0,17.0,7.0,16.0,0.4118,0.4375,0.0,0.0,,,113.241,118.397,1.00158,25.6199,-4.53541,-0.264826,-4.27058,-2.45427,35.6,-0.271882,-2.18239,0.2,2.0,2.2,4.2,1.0,0.0,15.0,Scoring PG,7.40574
9001,Travis Smith,Presbyterian,BSth,26,62.3,87.5,21.1,51.5,55.27,1.5,9.9,26.0,32.8,42,56,0.75,35,77,0.455,34,90,0.378,0.3,2.4,33.5,Fr,3-Jun,5,0.214509,86.6619,3.9,2010,20207,all,,1.03445698,15.0,23.0,20.0,53.0,0.6522,0.3774,0.0,0.0,,,109.779,114.065,1.23697,126.377,-3.95418,-1.93088,-2.0233,-5.29182,29.3462,-3.30723,-1.98459,0.3462,2.4615,2.8077,3.4615,1.1538,0.0769,8.2308,Scoring PG,7.14888
9007,Kwamain Mitchell,Saint Louis,A10,34,77.7,103.3,27.4,52.2,55.23,2.1,9.1,24.2,17.1,92,126,0.73,131,256,0.512,62,173,0.358,0.2,2.8,29.4,So,10-May,3,3.42225,115.352,2.8,2010,20377,all,66.6,1.23807987,78.0,128.0,53.0,128.0,0.6094,0.4141,1.0,1.0,1.0,,93.3667,90.8294,3.95785,191.504,4.93127,3.45005,1.48122,6.21091,32.9118,3.74007,2.47084,0.5294,2.5588,3.0882,3.0588,1.4706,0.0588,15.8824,Scoring PG,9.67503
9011,Michael Bizoukas,DePaul,BE,23,35.8,106.3,12.6,55.7,56.5,2.1,10.5,22.9,24.4,7,11,0.636,24,51,0.471,10,19,0.526,0.0,3.0,15.7,So,1-Jun,0,0.982006,99.2508,4.3,2010,20479,all,43.0,2.27276519,16.0,30.0,8.0,21.0,0.5333,0.381,0.0,0.0,,,104.447,100.664,1.72083,73.105,0.662656,-0.133244,0.7959,0.10478,19.6087,-1.6348,1.73958,0.3913,1.7391,2.1304,2.1739,0.913,0.0,3.6957,Scoring PG,2.65357
9012,Andrew Bock,Creighton,MVC,21,12.3,98.0,17.7,37.0,53.95,0.0,10.9,19.7,26.4,24,29,0.828,4,13,0.308,4,14,0.286,0.7,1.1,107.4,Fr,1-Jun,12,0.323253,96.1493,3.1,2010,20609,all,68.0,1.38465264,3.0,8.0,1.0,5.0,0.375,0.2,0.0,0.0,,,105.738,104.104,0.621831,25.6188,-2.63408,-1.28678,-1.3473,-3.0013,8.0,-2.30197,-0.699323,0.0,0.7619,0.7619,0.8571,0.1429,0.0476,2.0952,Scoring PG,5.02085
9016,Marcus Lee,Alabama A&M,SWAC,21,43.4,66.3,13.6,46.6,52.36,1.8,4.5,12.4,48.3,19,28,0.679,13,33,0.394,5,11,0.455,0.5,2.6,63.6,Fr,1-Jun,24,-1.70054,57.5446,4.1,2010,20714,all,,0.49997714,8.0,17.0,5.0,16.0,0.4706,0.3125,0.0,0.0,,,101.402,112.164,0.914888,60.6283,-8.7563,-6.80156,-1.95475,-9.96581,18.2857,-8.29679,-1.66902,0.3333,0.7619,1.0952,1.0952,0.8571,0.0952,2.8571,Scoring PG,1.62325
